type,obfuscated_package,obfuscated_class,obfuscated_member,meaningful_name,notes,verified
field,a.a.a.g,a,sequenceNumber,Initial sequence number (int),a: field sequenceNumber -> Initial sequence number (int),unverifiable-rebuilt
field,a.a.a.g,b,ackNumber,Acknowledgment number (int),b: field ackNumber -> Acknowledgment number (int),unverifiable-rebuilt
field,a.a.a.g,c,windowSize,Advertised window size (int),c: field windowSize -> Advertised window size (int),unverifiable-rebuilt
field,a.a.a.g,d,maxSegmentSize,Max segment size option (int),d: field maxSegmentSize -> Max segment size option (int),unverifiable-rebuilt
field,a.a.a.g,e,maxRetransmissions,Max retransmissions option (int),e: field maxRetransmissions -> Max retransmissions option (int),unverifiable-rebuilt
field,a.a.a.g,f,A,field_A,"P3.1-inferred: type=boolean, was=flag0",p3-auto-inferred
field,a.a.a.g,f,B,field_B,"P3.1-inferred: type=boolean, was=flag1",p3-auto-inferred
field,a.a.a.g,f,C,field_C,"P3.1-inferred: type=boolean, was=flag2",p3-auto-inferred
field,a.a.a.g,f,D,field_D,"P3.1-inferred: type=boolean, was=flag3",p3-auto-inferred
field,a.a.a.g,f,E,field_E,"P3.1-inferred: type=boolean, was=flag4",p3-auto-inferred
field,a.a.a.g,f,F,field_F,"P3.1-inferred: type=float, was=value5",p3-auto-inferred
field,a.a.a.g,f,G,field_G,"P3.1-inferred: type=boolean, was=flag6",p3-auto-inferred
field,a.a.a.g,f,H,field_H,"P3.1-inferred: type=float, was=value7",p3-auto-inferred
field,a.a.a.g,f,I,field_I,"P3.1-inferred: type=float, was=value8",p3-auto-inferred
field,a.a.a.g,f,J,field_J,"P3.1-inferred: type=float, was=value9",p3-auto-inferred
field,a.a.a.g,f,K,field_K,"P3.1-inferred: type=float, was=value10",p3-auto-inferred
field,a.a.a.g,f,L,field_L,"P3.1-inferred: type=float, was=value11",p3-auto-inferred
field,a.a.a.g,f,M,field_M,"P3.1-inferred: type=boolean, was=flag12",p3-auto-inferred
field,a.a.a.g,f,N,field_N,"P3.1-inferred: type=float, was=value13",p3-auto-inferred
field,a.a.a.g,f,O,floatArray14,[Phase3-inferred] type=float[],unverifiable-rebuilt
field,a.a.a.g,f,P,short15,[Phase3-inferred] type=short,unverifiable-rebuilt
field,a.a.a.g,f,Q,short16,[Phase3-inferred] type=short,unverifiable-rebuilt
field,a.a.a.g,f,R,short17,[Phase3-inferred] type=short,unverifiable-rebuilt
field,a.a.a.g,f,S,field_S,"P3.1-inferred: type=boolean, was=flag18",p3-auto-inferred
field,a.a.a.g,f,T,field_T,"P3.1-inferred: type=boolean, was=flag19",p3-auto-inferred
field,a.a.a.g,f,maxCumulativeAcks,Max cumulative ACKs option (int),f: field maxCumulativeAcks -> Max cumulative ACKs option (int),unverifiable-rebuilt
field,a.a.a.g,g,A,field_A,"P3.1-inferred: type=boolean, was=flag0",p3-auto-inferred
field,a.a.a.g,g,B,field_B,"P3.1-inferred: type=com.corrodinggames.rts.gameFramework.m.e, was=e1",p3-auto-inferred
field,a.a.a.g,g,C,field_C,"P3.1-inferred: type=com.corrodinggames.rts.gameFramework.m.e, was=e2",p3-auto-inferred
field,a.a.a.g,g,D,field_D,"P3.1-inferred: type=float, was=value3",p3-auto-inferred
field,a.a.a.g,g,E,field_E,"P3.1-inferred: type=float, was=value4",p3-auto-inferred
field,a.a.a.g,g,F,field_F,"P3.1-inferred: type=float, was=value5",p3-auto-inferred
field,a.a.a.g,g,G,field_G,"P3.1-inferred: type=float, was=value6",p3-auto-inferred
field,a.a.a.g,g,H,field_H,"P3.1-inferred: type=float, was=value7",p3-auto-inferred
field,a.a.a.g,g,I,field_I,"P3.1-inferred: type=boolean, was=flag8",p3-auto-inferred
field,a.a.a.g,g,J,field_J,"P3.1-inferred: type=boolean, was=flag9",p3-auto-inferred
field,a.a.a.g,g,K,field_K,"P3.1-inferred: type=float, was=value10",p3-auto-inferred
field,a.a.a.g,g,L,field_L,"P3.1-inferred: type=boolean, was=flag11",p3-auto-inferred
field,a.a.a.g,g,M,field_M,"P3.1-inferred: type=boolean, was=flag12",p3-auto-inferred
field,a.a.a.g,g,N,field_N,"P3.1-inferred: type=boolean, was=flag13",p3-auto-inferred
field,a.a.a.g,g,O,field_O,"P3.1-inferred: type=float, was=value14",p3-auto-inferred
field,a.a.a.g,g,P,field_P,"P3.1-inferred: type=float, was=value15",p3-auto-inferred
field,a.a.a.g,g,Q,field_Q,"P3.1-inferred: type=float, was=value16",p3-auto-inferred
field,a.a.a.g,g,R,field_R,"P3.1-inferred: type=float, was=value17",p3-auto-inferred
field,a.a.a.g,g,S,field_S,"P3.1-inferred: type=float, was=value18",p3-auto-inferred
field,a.a.a.g,g,T,field_T,"P3.1-inferred: type=boolean, was=flag19",p3-auto-inferred
field,a.a.a.g,g,retransmissionTimeout,Retransmission timeout option (int),g: field retransmissionTimeout -> Retransmission timeout option (int),unverifiable-rebuilt
field,a.a.a.g,h,cumulativeAckTimeout,Cumulative ACK timeout option (int),h: field cumulativeAckTimeout -> Cumulative ACK timeout option (int),unverifiable-rebuilt
method,a.a.a.g,i,a,get_a,"""[Phase3-method] returns boolean""",unverifiable-rebuilt
method,a.a.a.g,i,aG,do_aG,"""[Phase3-method] returns void""",unverifiable-rebuilt
method,a.a.a.g,i,b,get_b,"""[Phase3-method] returns int""",unverifiable-rebuilt
field,a.a.a.g,i,nullSegmentTimeout,Null segment timeout option (int),i: field nullSegmentTimeout -> Null segment timeout option (int),unverifiable-rebuilt
field,a.a.a.g,j,maxResetAttempts,Max reset attempts option (int),j: field maxResetAttempts -> Max reset attempts option (int),unverifiable-rebuilt
field,a.a.a.g,k,connectTimeout,Connect timeout option (int),k: field connectTimeout -> Connect timeout option (int),unverifiable-rebuilt
method,android.net.http,b,a,reset,real-class-inferred: android.net.http.b,real-class-v1200
field,android.net.http,b,b,int,real-class-inferred: android.net.http.b,real-class-v1200
field,com.corrodinggames.librocket,a$2,a,syncLock,Phase3-inferred: new k(false) synchronization object (gameFramework.utility.k),verified-exists
field,com.corrodinggames.librocket,a$2,b,scriptEngine,Phase3-inferred: captured ScriptEngine (librocket.scripts),verified-exists
field,com.corrodinggames.librocket,a$2,c,joinQuestion,"Phase3-inferred: captured j.ae data (b=question msg,  e=title",verified-exists
field,com.corrodinggames.librocket,a$2,d,outerContext,Phase3-inferred: synthetic outer ref to a (LibRocketContext),verified-exists
method,com.corrodinggames.librocket,a$2,run,run,already meaningful (Runnable) - builds 'Password Required'/'Server Question' modal with Join/Close,verified-exists
method,com.corrodinggames.librocket,c,a,isEnabled,real-class-inferred: com.corrodinggames.librocket.c,real-class-v1200
field,com.corrodinggames.librocket,d,a,elementDocument,real-class-inferred: com.corrodinggames.librocket.d,real-class-v1200
field,com.corrodinggames.librocket,d,b,string1,real-class-inferred: com.corrodinggames.librocket.d,real-class-v1200
field,com.corrodinggames.librocket,d,c,string2,real-class-inferred: com.corrodinggames.librocket.d,real-class-v1200
field,com.corrodinggames.librocket,d,d,string3,real-class-inferred: com.corrodinggames.librocket.d,real-class-v1200
field,com.corrodinggames.librocket,d,e,object1,real-class-inferred: com.corrodinggames.librocket.d,real-class-v1200
field,com.corrodinggames.librocket,d,f,object2,real-class-inferred: com.corrodinggames.librocket.d,real-class-v1200
field,com.corrodinggames.librocket,e,a,string,real-class-inferred: com.corrodinggames.librocket.e,real-class-v1200
field,com.corrodinggames.librocket,e,b,runnable,real-class-inferred: com.corrodinggames.librocket.e,real-class-v1200
field,com.corrodinggames.rts.appFramework,AndroidUIHelper,a,activity,Activity reference (Activity),verified-exists
field,com.corrodinggames.rts.appFramework,AndroidUIHelper,b,dialogHelper,Dialog helper reference,verified-exists
field,com.corrodinggames.rts.appFramework,AndroidUIHelper,c,toastQueue,Toast message queue,verified-exists
field,com.corrodinggames.rts.appFramework,AndroidUIHelper,d,lastToastTime,Last toast display time (long),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,a,activePointers,Active pointer IDs (int[]),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,b,pointerX,Pointer X coordinates (float[]),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,c,pointerY,Pointer Y coordinates (float[]),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,d,pointerDownX,Pointer initial down X (float[]),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,e,pointerDownY,Pointer initial down Y (float[]),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,f,pointerDownTime,Pointer down timestamp (long[]),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,g,pointerState,Pointer state flags (int[]),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,h,maxPointers,Max simultaneous pointers (int),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,i,activePointerCount,Currently active pointer count (int),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,j,lastTouchX,Last single-touch X (float),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,k,lastTouchY,Last single-touch Y (float),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,l,lastTouchTime,Last touch timestamp (long),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,m,gestureDetector,Gesture/tap detector reference (Object),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,n,doubleTapActive,Double-tap detected flag (boolean),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,o,pinchDistance,Pinch/zoom current distance (float),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,p,pinchStartDistance,Pinch/zoom start distance (float),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,q,pinchActive,Pinch/zoom gesture active (boolean),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,r,scrollVelocityX,Scroll velocity X (float),verified-exists
field,com.corrodinggames.rts.appFramework,MultiTouchHandler,s,scrollVelocityY,Scroll velocity Y (float),unverifiable-rebuilt
field,com.corrodinggames.rts.appFramework,TouchState,a,activePointer,Current active pointer index (private int),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,b,touchAreaX,Touch area X coordinates per pointer (private float[10]),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,c,touchAreaY,Touch area Y coordinates per pointer (private float[10]),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,d,lastPointerX,Last known X per pointer (private float[10]),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,e,lastPointerId,Last pointer IDs (private int[10]),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,f,downStartX,Touch-down start X (private float),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,g,downStartY,Touch-down start Y (private float),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,h,currentX,Current touch X (private float),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,i,currentY,Current touch Y (private float),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,j,dragDistance,Drag distance from start (private float),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,k,isDown,Finger currently down flag (private boolean),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,l,wasDown,Finger was down last frame (private boolean),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,m,justPressed,Just pressed this frame flag (private boolean),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,n,clickCount,Consecutive tap click count (private int),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,o,isDragging,Currently dragging flag (private boolean),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,p,isLongPress,Long press detected flag (private boolean),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,q,isDoubleClick,Double click detected flag (private boolean),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,r,gestureType,Detected gesture type enum (private int),verified-exists
field,com.corrodinggames.rts.appFramework,c$2,a,activity,Phase3-inferred: captured Activity,verified-exists
field,com.corrodinggames.rts.appFramework,c$2,b,globalState,"""Phase3-inferred: captured l (GlobalState); sets storageType=2 + hasSelectedAStorageType""",verified-exists
field,com.corrodinggames.rts.appFramework,c$2,c,postSetupRunnable,Phase3-inferred: captured Runnable run after storage setup,verified-exists
method,com.corrodinggames.rts.appFramework,c$2,onClick,onClick,already meaningful (DialogInterface.OnClickListener),verified-exists
method,com.corrodinggames.rts.appFramework,f,a,setValue,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,f,b,getl,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,f,c,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,f,d,geta,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,f,e,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,f,f,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,f,g,getObject,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,g,a,reset,real-class-inferred: com.corrodinggames.rts.appFramework.g,real-class-v1200
field,com.corrodinggames.rts.appFramework,g,c,f,real-class-inferred: com.corrodinggames.rts.appFramework.g,real-class-v1200
field,com.corrodinggames.rts.appFramework,g,d,handler,real-class-inferred: com.corrodinggames.rts.appFramework.g,real-class-v1200
field,com.corrodinggames.rts.appFramework,g,e,progressDialog,real-class-inferred: com.corrodinggames.rts.appFramework.g,real-class-v1200
field,com.corrodinggames.rts.appFramework,g,f,boolean,real-class-inferred: com.corrodinggames.rts.appFramework.g,real-class-v1200
field,com.corrodinggames.rts.appFramework,g$4,a,mapNameField,Phase3-inferred: captured EditText (map name input),verified-exists
field,com.corrodinggames.rts.appFramework,g$4,b,globalState,"""Phase3-inferred: captured l (GlobalState); uses bL=MapEngine.saveMap(dl""",verified-exists
field,com.corrodinggames.rts.appFramework,g$4,c,outerActivity,Phase3-inferred: synthetic outer ref to appFramework.g,verified-exists
method,com.corrodinggames.rts.appFramework,g$4,onClick,onClick,"""already meaningful - validates map name chars"" | shows 'Bad Map Name' dialog",verified-exists
field,com.corrodinggames.rts.appFramework,g$6,a,saveNameField,Phase3-inferred: captured EditText (save name input),verified-exists
field,com.corrodinggames.rts.appFramework,g$6,b,outerActivity,Phase3-inferred: synthetic outer ref to appFramework.g,verified-exists
method,com.corrodinggames.rts.appFramework,g$6,onClick,onClick,"""already meaningful - validates save name chars"" | shows 'Bad Save Name' dialog",verified-exists
field,com.corrodinggames.rts.appFramework,h,a,string,real-class-inferred: com.corrodinggames.rts.appFramework.h,real-class-v1200
field,com.corrodinggames.rts.appFramework,h,b,g,real-class-inferred: com.corrodinggames.rts.appFramework.h,real-class-v1200
method,com.corrodinggames.rts.appFramework,i,a,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
method,com.corrodinggames.rts.appFramework,i,b,reset,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
field,com.corrodinggames.rts.appFramework,i,c,boolean,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
method,com.corrodinggames.rts.appFramework,i,d,getString,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
method,com.corrodinggames.rts.appFramework,i,e,getString,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
method,com.corrodinggames.rts.appFramework,i,f,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
method,com.corrodinggames.rts.appFramework,i,g,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
method,com.corrodinggames.rts.appFramework,j,b,reset,real-class-inferred: com.corrodinggames.rts.appFramework.j,real-class-v1200
field,com.corrodinggames.rts.appFramework,k,a,pattern,real-class-inferred: com.corrodinggames.rts.appFramework.k,real-class-v1200
method,com.corrodinggames.rts.appFramework,l,a,getint,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,h,method6,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,i,method7,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,j,method8,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,k,method9,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,l,int1,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,m,int2,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,n,float1,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,m,a,int1,real-class-inferred: com.corrodinggames.rts.appFramework.m,real-class-v1200
field,com.corrodinggames.rts.appFramework,m,b,float1,real-class-inferred: com.corrodinggames.rts.appFramework.m,real-class-v1200
field,com.corrodinggames.rts.appFramework,m,c,float2,real-class-inferred: com.corrodinggames.rts.appFramework.m,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,a,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,c,n,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,d,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,e,handler1,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,f,boolean2,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,g,boolean3,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,h,textView,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,i,ae,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,j,alertDialog,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,k,handler2,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,l,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,m,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,n,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,o,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,p,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,q,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,r,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,o,a,string,real-class-inferred: com.corrodinggames.rts.appFramework.o,real-class-v1200
field,com.corrodinggames.rts.appFramework,o,b,int1,real-class-inferred: com.corrodinggames.rts.appFramework.o,real-class-v1200
field,com.corrodinggames.rts.appFramework,o,c,int2,real-class-inferred: com.corrodinggames.rts.appFramework.o,real-class-v1200
field,com.corrodinggames.rts.appFramework,o,d,testConfigField1,"P3.3-deep-curated: class-context, was=n1",p3-deep-curated
field,com.corrodinggames.rts.appFramework,o,e,testConfigField2,"P3.3-deep-curated: class-context, was=n2",p3-deep-curated
field,com.corrodinggames.rts.appFramework,o,f,int3,real-class-inferred: com.corrodinggames.rts.appFramework.o,real-class-v1200
field,com.corrodinggames.rts.appFramework,p,c,p,real-class-inferred: com.corrodinggames.rts.appFramework.p,real-class-v1200
field,com.corrodinggames.rts.appFramework,p,d,handler,real-class-inferred: com.corrodinggames.rts.appFramework.p,real-class-v1200
field,com.corrodinggames.rts.appFramework,p,e,runnable,real-class-inferred: com.corrodinggames.rts.appFramework.p,real-class-v1200
method,com.corrodinggames.rts.appFramework,p$1,a(g,g),compareByRank,verified-exists
method,com.corrodinggames.rts.appFramework,p$1,compare(Object,Object),compare | already meaningful - synthetic bridge,verified-exists
method,com.corrodinggames.rts.appFramework,p$1,a(g),rankServer,"Phase3-inferred: rank 0..99: pinged 0,  chat 1",verified-exists
field,com.corrodinggames.rts.appFramework,q,c,string,real-class-inferred: com.corrodinggames.rts.appFramework.q,real-class-v1200
field,com.corrodinggames.rts.appFramework,s,c,boolean1,real-class-inferred: com.corrodinggames.rts.appFramework.s,real-class-v1200
field,com.corrodinggames.rts.appFramework,s,d,boolean2,real-class-inferred: com.corrodinggames.rts.appFramework.s,real-class-v1200
field,com.corrodinggames.rts.appFramework,s,e,int,real-class-inferred: com.corrodinggames.rts.appFramework.s,real-class-v1200
