type,obfuscated_package,obfuscated_class,obfuscated_member,meaningful_name,notes,verified
field,a.a.a.g,a,sequenceNumber,Initial sequence number (int),a: field sequenceNumber -> Initial sequence number (int),unverifiable-rebuilt
field,a.a.a.g,b,ackNumber,Acknowledgment number (int),b: field ackNumber -> Acknowledgment number (int),unverifiable-rebuilt
field,a.a.a.g,c,windowSize,Advertised window size (int),c: field windowSize -> Advertised window size (int),unverifiable-rebuilt
field,a.a.a.g,d,maxSegmentSize,Max segment size option (int),d: field maxSegmentSize -> Max segment size option (int),unverifiable-rebuilt
field,a.a.a.g,e,maxRetransmissions,Max retransmissions option (int),e: field maxRetransmissions -> Max retransmissions option (int),unverifiable-rebuilt
field,a.a.a.g,f,A,field_A,"P3.1-inferred: type=boolean, was=flag0",p3-auto-inferred
field,a.a.a.g,f,B,field_B,"P3.1-inferred: type=boolean, was=flag1",p3-auto-inferred
field,a.a.a.g,f,C,field_C,"P3.1-inferred: type=boolean, was=flag2",p3-auto-inferred
field,a.a.a.g,f,D,field_D,"P3.1-inferred: type=boolean, was=flag3",p3-auto-inferred
field,a.a.a.g,f,E,field_E,"P3.1-inferred: type=boolean, was=flag4",p3-auto-inferred
field,a.a.a.g,f,F,field_F,"P3.1-inferred: type=float, was=value5",p3-auto-inferred
field,a.a.a.g,f,G,field_G,"P3.1-inferred: type=boolean, was=flag6",p3-auto-inferred
field,a.a.a.g,f,H,field_H,"P3.1-inferred: type=float, was=value7",p3-auto-inferred
field,a.a.a.g,f,I,field_I,"P3.1-inferred: type=float, was=value8",p3-auto-inferred
field,a.a.a.g,f,J,field_J,"P3.1-inferred: type=float, was=value9",p3-auto-inferred
field,a.a.a.g,f,K,field_K,"P3.1-inferred: type=float, was=value10",p3-auto-inferred
field,a.a.a.g,f,L,field_L,"P3.1-inferred: type=float, was=value11",p3-auto-inferred
field,a.a.a.g,f,M,field_M,"P3.1-inferred: type=boolean, was=flag12",p3-auto-inferred
field,a.a.a.g,f,N,field_N,"P3.1-inferred: type=float, was=value13",p3-auto-inferred
field,a.a.a.g,f,O,floatArray14,[Phase3-inferred] type=float[],unverifiable-rebuilt
field,a.a.a.g,f,P,short15,[Phase3-inferred] type=short,unverifiable-rebuilt
field,a.a.a.g,f,Q,short16,[Phase3-inferred] type=short,unverifiable-rebuilt
field,a.a.a.g,f,R,short17,[Phase3-inferred] type=short,unverifiable-rebuilt
field,a.a.a.g,f,S,field_S,"P3.1-inferred: type=boolean, was=flag18",p3-auto-inferred
field,a.a.a.g,f,T,field_T,"P3.1-inferred: type=boolean, was=flag19",p3-auto-inferred
field,a.a.a.g,f,maxCumulativeAcks,Max cumulative ACKs option (int),f: field maxCumulativeAcks -> Max cumulative ACKs option (int),unverifiable-rebuilt
field,a.a.a.g,g,A,field_A,"P3.1-inferred: type=boolean, was=flag0",p3-auto-inferred
field,a.a.a.g,g,B,field_B,"P3.1-inferred: type=com.corrodinggames.rts.gameFramework.m.e, was=e1",p3-auto-inferred
field,a.a.a.g,g,C,field_C,"P3.1-inferred: type=com.corrodinggames.rts.gameFramework.m.e, was=e2",p3-auto-inferred
field,a.a.a.g,g,D,field_D,"P3.1-inferred: type=float, was=value3",p3-auto-inferred
field,a.a.a.g,g,E,field_E,"P3.1-inferred: type=float, was=value4",p3-auto-inferred
field,a.a.a.g,g,F,field_F,"P3.1-inferred: type=float, was=value5",p3-auto-inferred
field,a.a.a.g,g,G,field_G,"P3.1-inferred: type=float, was=value6",p3-auto-inferred
field,a.a.a.g,g,H,field_H,"P3.1-inferred: type=float, was=value7",p3-auto-inferred
field,a.a.a.g,g,I,field_I,"P3.1-inferred: type=boolean, was=flag8",p3-auto-inferred
field,a.a.a.g,g,J,field_J,"P3.1-inferred: type=boolean, was=flag9",p3-auto-inferred
field,a.a.a.g,g,K,field_K,"P3.1-inferred: type=float, was=value10",p3-auto-inferred
field,a.a.a.g,g,L,field_L,"P3.1-inferred: type=boolean, was=flag11",p3-auto-inferred
field,a.a.a.g,g,M,field_M,"P3.1-inferred: type=boolean, was=flag12",p3-auto-inferred
field,a.a.a.g,g,N,field_N,"P3.1-inferred: type=boolean, was=flag13",p3-auto-inferred
field,a.a.a.g,g,O,field_O,"P3.1-inferred: type=float, was=value14",p3-auto-inferred
field,a.a.a.g,g,P,field_P,"P3.1-inferred: type=float, was=value15",p3-auto-inferred
field,a.a.a.g,g,Q,field_Q,"P3.1-inferred: type=float, was=value16",p3-auto-inferred
field,a.a.a.g,g,R,field_R,"P3.1-inferred: type=float, was=value17",p3-auto-inferred
field,a.a.a.g,g,S,field_S,"P3.1-inferred: type=float, was=value18",p3-auto-inferred
field,a.a.a.g,g,T,field_T,"P3.1-inferred: type=boolean, was=flag19",p3-auto-inferred
field,a.a.a.g,g,retransmissionTimeout,Retransmission timeout option (int),g: field retransmissionTimeout -> Retransmission timeout option (int),unverifiable-rebuilt
field,a.a.a.g,h,cumulativeAckTimeout,Cumulative ACK timeout option (int),h: field cumulativeAckTimeout -> Cumulative ACK timeout option (int),unverifiable-rebuilt
method,a.a.a.g,i,a,get_a,"""[Phase3-method] returns boolean""",unverifiable-rebuilt
method,a.a.a.g,i,aG,do_aG,"""[Phase3-method] returns void""",unverifiable-rebuilt
method,a.a.a.g,i,b,get_b,"""[Phase3-method] returns int""",unverifiable-rebuilt
field,a.a.a.g,i,nullSegmentTimeout,Null segment timeout option (int),i: field nullSegmentTimeout -> Null segment timeout option (int),unverifiable-rebuilt
field,a.a.a.g,j,maxResetAttempts,Max reset attempts option (int),j: field maxResetAttempts -> Max reset attempts option (int),unverifiable-rebuilt
field,a.a.a.g,k,connectTimeout,Connect timeout option (int),k: field connectTimeout -> Connect timeout option (int),unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.j,CompressedStream,a,gzipOutputStream,GZIP output stream (GZIPOutputStream),verified-exists
field,com.corrodinggames.rts.gameFramework.j,CompressedStream,b,bufferedOutputStream,Buffered output stream,verified-exists
field,com.corrodinggames.rts.gameFramework.j,CompressedStream,c,fileName,Output file name (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,CompressedStream,d,byteArrayStream,Byte array output stream,verified-exists
field,com.corrodinggames.rts.gameFramework.j,CompressedStream,e,dataOutputStream,Data output stream,verified-exists
field,com.corrodinggames.rts.gameFramework.j,CompressedStream,f,isClosed,Stream closed flag (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,KeepAliveTimer,a,keepAliveEnabled,Keep-alive enabled (boolean, default true)
field,com.corrodinggames.rts.gameFramework.j,KeepAliveTimer,b,lastKeepAliveTime,Last keep-alive timestamp (long),verified-exists
field,com.corrodinggames.rts.gameFramework.j,KeepAliveTimer,c,netEngineRef,NetEngine reference (private final ad),verified-exists
field,com.corrodinggames.rts.gameFramework.j,PasswordManager,b,passwordHash,Password hash (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,PasswordManager,c,minLength,Minimum length (int),verified-exists
field,com.corrodinggames.rts.gameFramework.j,PasswordManager,d,isRequired,Password required flag (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,PasswordManager,e,saltValue,Salt value (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,PasswordManager,f,algorithmName,Hash algorithm name (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,PasswordManager,g,displayLabel,Display label (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ServerListener,a,debugLogging,Debug logging enabled (final boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ServerListener,b,listenEnabled,Listening enabled (static boolean, default true)
field,com.corrodinggames.rts.gameFramework.j,ServerListener,r,netEngineRef,NetEngine reference (private final ad),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ServerResult,a,resultString,Result string (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ServerResult,b,errorString,Error string (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ServerResult,c,resultStatus,Result status enum (x),verified-exists
field,com.corrodinggames.rts.gameFramework.j,TextStream,a,bufferedOutput,Buffered output stream,verified-exists
field,com.corrodinggames.rts.gameFramework.j,TextStream,b,fileName,Output file name (String),verified-exists
field,com.corrodinggames.rts.gameFramework.j,TextStream,c,byteArrayOutput,Byte array output stream,verified-exists
field,com.corrodinggames.rts.gameFramework.j,TextStream,d,printStream,Print stream writer,verified-exists
field,com.corrodinggames.rts.gameFramework.j,TextStream,e,isClosed,Closed flag (boolean),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,a(ArrayList,boolean),startJoinServer | NetEngine: void - launch server join thread,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,a(boolean,String,"""Boolean)""",setMultiplayerSettings
method,com.corrodinggames.rts.gameFramework.j,ad,a(byte[],c),saveDesyncData | NetEngine: void - dump desync debug data to file,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,a(c,String),sendKick | NetEngine: void - kick client with reason,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,a(float,String),setGameSpeed | NetEngine: void - set simulation speed,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,a(int,n),isTeamPrefUsed | NetEngine: boolean - team preference slot check,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,a(n,int),setTeamSlot | NetEngine: void - assign team to slot,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,an(String,boolean,"""Runnable)""",startServerThread
method,com.corrodinggames.rts.gameFramework.j,ad,b(String,boolean),connectToServer,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,c(n,int),changeTeamOf | NetEngine: void - move player to different team,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,A,hasPassword,Server has password flag,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,A(),clearConnectionFlags,Clear ready flags on all connections [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,B,isSyncing,Is in sync state (volatile),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,B(),getConnectedPlayerCount,Count connected non-spectator non-finished players,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,C,isServer,Is server mode flag,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,C(),getDistinctPlayerCount,Count distinct connected players (dedup by ref),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,D,steamP2PActive,Steam P2P networking active,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,D(),getTotalConnectionCount,Count all connected alive players incl spectators,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,E,serverMessage,Server MOTD/message,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,E(),getInGamePlayerCount,Count server players + non-debug clients,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,F,isDedicatedServer,Running as dedicated server flag,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,F(),emptyPlaceholderF,No-op placeholder method [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,G,useRelay,Use relay server flag,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,G(),checkConnectionPings,Validate ping status on all connections [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,H,useSteamRelay,Use Steam relay flag,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,H(),showPlayerListPopup,Build and show player list popup [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,I,connectionType,Connection type (0=direct),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,I(),shouldGameBePaused,Check if game should pause (blocking frame),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,J,leaveGame,NetEngine: void - exit current game session,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,J(),dismissInterfaceOverlay,Dismiss current interface overlay [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,K,closeBattleroom,NetEngine: void - close lobby/battleroom,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,K(),closeBattleroom,Trigger battleroom close [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,L,masterServerUrl,Master server URL,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,L(),logAllConnections,Log packet details for all active connections [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,M,assignTeamSlots,NetEngine: void - allocate team slots to connections,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,M(),connectToServer,Connect to game server,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,N,getFreeSlot,NetEngine: int - find unassigned team slot,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,N(),disconnect,Disconnect from server,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,O,totalPlayers,Total connected players,type-aware-fp-v19.114
method,com.corrodinggames.rts.gameFramework.j,ad,O(),startServer,Start game server,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,P,maxPlayers,Maximum players,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,P(),stopServer,Stop game server,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,Q,connectionFlagQ,Connection tracking flag,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,Q(),sendSync,Send sync frame data,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,R,connectionVersionInt,Version/state int in register connection,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,R(),processPackets,Process incoming packets,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,S,serverIpAddress,Server IP address string,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,S(),updateConnections,Update connection states,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,T,lastReceivedFrame,Last received frame,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,T(),broadcastCommand,Broadcast command to clients,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,U,lastSentFrame,Last sent frame,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,U(),showReconnectDialog,Show reconnect dialog on Android [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,V,reconnectToServer,NetEngine: void - attempt server reconnection,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,V(),reconnectToServer,Attempt reconnect to last connected server,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,W,udpBufferSize,UDP socket buffer size,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,W(),getClientConnection,Return first non-disconnected connection [sig-backfill: returns com.corrodinggames.rts.gameFramework.j.c],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,X,pingResponseTimestamp,Ping/response timestamp,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,X(),registerAllConnections,Send register to all non-disconnected [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,Y,frameLimiter,Frame limiter enabled,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,Y(),generateClientId,Generate new network client ID if needed,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,Z,frameAccum,Frame time accumulator,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,Z(),getOwnClientIdHashed,Get or generate hashed client ID from machine key,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,a,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.j.ad,real-class-v1200
method,com.corrodinggames.rts.gameFramework.j,ad,a(Socket),connectedToServer,NetEngine: void - handle incoming server connection,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,a(ae),promptForPassword,NetEngine: static void - show password dialog,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,a(au),handleGamePacket,Handle game packets (10=cmd,20=resync
method,com.corrodinggames.rts.gameFramework.j,ad,a(boolean),initializeNetwork,"""NetEngine: void - full network init caps""",nickname
method,com.corrodinggames.rts.gameFramework.j,ad,a(c),getBanEntry,NetEngine: aj - find ban entry for connection,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,a(g),registerRelayServer,NetEngine: void - add relay server to list,body-verified-v1500
field,com.corrodinggames.rts.gameFramework.j,ad,aA,inputNetStream,Network input stream (k=InputNetStream),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,aA(),randomizeConnectionLock,Set random connection lock value [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,aB,outputNetStream,Network output stream (k),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,aB(),onNetworkGameStarted,Handle game begin: flags [sig-backfill: returns void], master server
field,com.corrodinggames.rts.gameFramework.j,ad,aC,packetBuffer,Packet buffer queue (a),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,aC(),setReturnToBattleroomFlag,Set returnToBattleroom = true [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,aD(),executeReturnToBattleroom,Full battleroom teardown [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,aE,showOngoingNotification,NetEngine: void - display multiplayer status,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,aE(),showGameInProgressNotification,Android notification for game in progress [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,aM,incomingPacketQueue,Incoming packet queue (ConcurrentLinkedQueue),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,aP,threadState,Thread state control (volatile int, 1=run)
field,com.corrodinggames.rts.gameFramework.j,ad,aT,cloudServerUrl,Cloud/master server URL,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,aU,cloudServicesEnabled,Cloud services enabled (Boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,aV,cloudLoggedIn,Cloud services logged in (Boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,aW,returnToBattleroomActive,Return-to-battleroom timer active flag,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,aX,debugNetworkOverlay,Show network debug overlay,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,aa(),generateServerUUID,Generate new UUID for networkServerId [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,ab,packetsPerSecond,Packets per second rate,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,ab(),getServerUUID,Get or generate networkServerId [sig-backfill: returns java.lang.String],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,ac,bytesPerSecond,Bytes per second rate,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,ac(),getServerIdentifier,Server ID string (UUID or IP) [sig-backfill: returns java.lang.String],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,ad,packetRateLimit,Packet rate limit flag,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,ad(),sendReadyStateToServer,Send PACKET_SET_READY_STATE to server [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,ae,packetTimer,Packet rate timer,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,ae(),finalizeGameStart,Finalize game start settings on client,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,af,urgentPacket,Urgent packet pending flag,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,af(),onStartGameFailed,Reset game state on start failure,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,ag,disconnectStateFlag,Disconnect handler state flag,type-aware-fp-v19.114
method,com.corrodinggames.rts.gameFramework.j,ad,ag(),scheduleReturnToBattleroom,Schedule return-to-battleroom (5s delay) [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,ah,resyncStageCounter,Resync stage counter (0-3),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,ah(),getFirstDisconnectIp,Get first IP from disconnect pending list,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,ai,resyncTimeout,Resync timeout (default 300),verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,ai(),getDisconnectIpList,Get comma-separated IP list from disconnect pending,verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,aj,disconnectPending,Disconnect pending flag,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,aj(),getLocalIPAddresses,Get local IP addresses from network interfaces [sig-backfill: returns java.util.ArrayList],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,ak,reconnecting,Is reconnecting flag,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,ak(),getMacAddressHash,Get SHA hash of MAC address [sig-backfill: returns java.lang.String],verified-exists
field,com.corrodinggames.rts.gameFramework.j,ad,al,connectionLost,Connection lost flag,verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,al(),getBroadcastAddress,Calculate broadcast address from DHCP info [sig-backfill: returns java.net.InetAddress],verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,am,updateNetworkNotification,NetEngine: void - refresh Android notification,body-verified-v1500
method,com.corrodinggames.rts.gameFramework.j,ad,am(),updateMultiplayerNotification,Show/hide Android multiplayer notification [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.gameFramework.j,ad,an,countActiveTeams,NetEngine: int - non-eliminated teams,body-verified-v1500
