type,obfuscated_package,obfuscated_class,obfuscated_member,meaningful_name,notes,verified
field,com.corrodinggames.rts.gameFramework.d,a,g,hudScaleX,HUD scale X (float),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,h,hudScaleY,HUD scale Y (float),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,i,minimapVisible,Minimap visible flag (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,j,selectedPlayer,Selected player state (n),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,k,showBuildQueue,Show build queue panel (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,l,selectedUnitIndex,Selected unit index (int),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,m,hoveredUnitIndex,Hovered unit index (int),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,n,showUnitTooltip,Show unit tooltip (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,o,tooltipUnitType,Tooltip unit type (y),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,q,showDamageNumbers,Show floating damage numbers (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,r,damageDisplayTimer,Damage display timer (int),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,s,hudTextSize,HUD text size (float),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,t,scrollSpeed,Scroll speed factor (float, default 0.04)
field,com.corrodinggames.rts.gameFramework.d,a,u,autoScroll,Auto-scroll enabled (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,v,selectedUnit,Currently selected unit (am),verified-exists
field,com.corrodinggames.rts.gameFramework.d,a,w,hudInstance,HUD singleton instance (static o),verified-exists
method,com.corrodinggames.rts.gameFramework.d,b,a,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.d.b,real-class-v1200
method,com.corrodinggames.rts.gameFramework.d,b,b,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.d.b,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,b,lastFrameTime,Last frame timestamp (long),b: field lastFrameTime -> Last frame timestamp (long),suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.d,c,a,reset,"v19.106 agentJ: 占位猜测撤销, 见 radiate-agentJ.csv T0证据",verified-exists
method,com.corrodinggames.rts.gameFramework.d,c,b,getint,real-class-inferred: com.corrodinggames.rts.gameFramework.d.c,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,c,c,configValueC,"v19.106 agentJ: 占位猜测撤销, 见 radiate-agentJ.csv T0证据",verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,d,configValueD,Config value D (int),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,deltaTime,Frame delta time (float),c: field deltaTime -> Frame delta time (float),suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,c,e,configValueE,Config value E (int),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,f,hudElements,HUD element array (static e[]),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,g,elementCount,Active element count (static int),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,i,screenWidth,Screen width (int),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,j,screenHeight,Screen height (int),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,k,themeRef,Theme colors reference (static ae),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,l,backgroundTexture,Background texture (m.e),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,m,borderTexture,Border texture (m.e),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,n,tempRectF,Temporary RectF (static final),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,o,tempRect,Temporary Rect (static final),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,p,tempRect2,Temporary Rect 2 (static final),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,q,backgroundPaint,Background fill paint (static final),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,r,borderPaint,Border stroke paint (static final),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,s,drawCommands,Draw command array (static g[]),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,w,activePaint,Active/current paint (final Paint),verified-exists
field,com.corrodinggames.rts.gameFramework.d,c,y,sectionVisibility,Section visibility flags (private boolean[5]),verified-exists
field,com.corrodinggames.rts.gameFramework.d,d,gameTimeAccum,Game time accumulator (float),d: field gameTimeAccum -> Game time accumulator (float),suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.d,e,a,hasl,real-class-inferred: com.corrodinggames.rts.gameFramework.d.e,real-class-v1200
method,com.corrodinggames.rts.gameFramework.d,e,b,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.d.e,real-class-v1200
method,com.corrodinggames.rts.gameFramework.d,e,c,reset,real-class-inferred: com.corrodinggames.rts.gameFramework.d.e,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,e,d,needsLayout,Needs layout recalculation (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,e,isVisible,Is visible (boolean, default true)
field,com.corrodinggames.rts.gameFramework.d,e,f,isInteractive,Is interactive/clickable (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,frameTimeAccum,Frame time accumulator (float),e: field frameTimeAccum -> Frame time accumulator (float),suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,e,g,anchorMode,Anchor positioning mode (int),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,h,anchorTopLeft,Anchor constant: top-left (static int=1),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,i,anchorTopCenter,Anchor constant: top-center (static int=2),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,j,anchorTopRight,Anchor constant: top-right (static int=3),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,k,anchorCenterLeft,Anchor constant: center-left (static int=4),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,l,anchorCenter,Anchor constant: center (static int=5),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,m,anchorCenterRight,Anchor constant: center-right (static int=6),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,n,anchorBottomLeft,Anchor constant: bottom-left (static int=7),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,o,hasBackground,Has background fill (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,p,hasBorder,Has border stroke (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,q,drawLayer,Draw ordering layer (h enum),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,r,clipsContent,Clips child content (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,s,useScreenCoords,Use screen coords (vs world) (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,t,durationSeconds,Display duration seconds (float),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,u,fadeInEnabled,Fade-in animation enabled (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,v,fadeOutEnabled,Fade-out animation enabled (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,w,scaleMultiplier,Scale multiplier (float, default 1.0)
field,com.corrodinggames.rts.gameFramework.d,e,x,offsetXPixels,Offset X in pixels (int),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,y,offsetYPixels,Offset Y in pixels (int),verified-exists
field,com.corrodinggames.rts.gameFramework.d,e,z,customParam,Custom float parameter (float, default -1.0)
field,com.corrodinggames.rts.gameFramework.d,f,A,field_A,"P3.1-inferred: type=boolean, was=flag0",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,B,field_B,"P3.1-inferred: type=boolean, was=flag1",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,C,field_C,"P3.1-inferred: type=boolean, was=flag2",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,D,field_D,"P3.1-inferred: type=boolean, was=flag3",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,E,field_E,"P3.1-inferred: type=boolean, was=flag4",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,F,field_F,"P3.1-inferred: type=float, was=value5",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,G,field_G,"P3.1-inferred: type=boolean, was=flag6",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,H,field_H,"P3.1-inferred: type=float, was=value7",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,I,field_I,"P3.1-inferred: type=float, was=value8",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,J,field_J,"P3.1-inferred: type=float, was=value9",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,K,field_K,"P3.1-inferred: type=float, was=value10",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,L,field_L,"P3.1-inferred: type=float, was=value11",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,M,field_M,"P3.1-inferred: type=boolean, was=flag12",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,N,field_N,"P3.1-inferred: type=float, was=value13",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,O,floatArray14,[Phase3-inferred] type=float[],suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,f,P,short15,[Phase3-inferred] type=short,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,f,Q,short16,[Phase3-inferred] type=short,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,f,R,short17,[Phase3-inferred] type=short,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,f,S,field_S,"P3.1-inferred: type=boolean, was=flag18",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,T,field_T,"P3.1-inferred: type=boolean, was=flag19",p3-auto-inferred
field,com.corrodinggames.rts.gameFramework.d,f,U,effectType,EffectEngine: int - effect type identifier,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,V,isEmitting,EffectEngine: boolean - currently emitting particles,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,W,emitRate,EffectEngine: float - particles per second,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,X,particleLifetime,EffectEngine: float - particle lifetime seconds,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,Y,particleSpeed,EffectEngine: float - initial particle speed,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,Z,spreadAngle,EffectEngine: float - emission spread angle,body-verified-v1300
method,com.corrodinggames.rts.gameFramework.d,f,a,getstrictfp boolean,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,f,aA,gravityFactor,EffectEngine: float - gravity influence on particles,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aB,useWind,EffectEngine: boolean - wind affects particles,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aC,collideWithMap,EffectEngine: boolean - particles collide with terrain,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aD,maxParticles,EffectEngine: int - particle pool size,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aE,textureRef,EffectEngine: Texture reference for particles,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aF,startSize,EffectEngine: float - particle start size,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aG,endSize,EffectEngine: float - particle end size (for size-over-life),body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aH,fadeInTime,EffectEngine: float - fade-in duration,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aI,fadeOutTime,EffectEngine: float - fade-out duration,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aJ,startColor,EffectEngine: int - particle start color ARGB,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aK,endColor,EffectEngine: int - particle end color ARGB,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aL,blendMode,EffectEngine: int - GL blend mode,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aM,emitterShape,EffectEngine: int - emitter shape (point/line/circle/box),body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aN,emitRadius,EffectEngine: float - emission radius,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aO,zOrder,EffectEngine: int - draw order/depth,body-verified-v1300
field,com.corrodinggames.rts.gameFramework.d,f,aP,trailEnabled,EffectEngine: boolean - particle trails active,body-verified-v1300
method,com.corrodinggames.rts.gameFramework.d,f,b,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
method,com.corrodinggames.rts.gameFramework.d,f,c,getstrictfp boolean,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
method,com.corrodinggames.rts.gameFramework.d,f,d,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
method,com.corrodinggames.rts.gameFramework.d,f,e,getstrictfp void,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
method,com.corrodinggames.rts.gameFramework.d,f,f,getstrictfp boolean,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,f,fixedTimeStep,Fixed time step (float),f: field fixedTimeStep -> Fixed time step (float),suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,f,g,float6,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,f,h,float7,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,f,i,effectDuration,"P3.3-deep-curated: class-context, was=e1",p3-deep-curated
field,com.corrodinggames.rts.gameFramework.d,f,j,frameIndex,Current animation frame (int),verified-exists
field,com.corrodinggames.rts.gameFramework.d,f,k,frameCount,Total animation frames (int),verified-exists
field,com.corrodinggames.rts.gameFramework.d,f,l,textureId,GL texture ID (int  -1=none),verified-exists
field,com.corrodinggames.rts.gameFramework.d,f,m,float8,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,f,n,float9,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,f,o,float10,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,f,p,float11,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,f,q,float12,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,f,r,float13,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,f,s,h,real-class-inferred: com.corrodinggames.rts.gameFramework.d.f,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,f,t,scaleValue,Effect scale (float),verified-exists
field,com.corrodinggames.rts.gameFramework.d,f,u,fadeOutEnabled,Fade-out enabled (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.d,f,v,effectIntensity,"P3.3-deep-curated: class-context, was=e2",p3-deep-curated
field,com.corrodinggames.rts.gameFramework.d,f,w,effectBlendColor,"P3.3-deep-curated: class-context, was=e3",p3-deep-curated
field,com.corrodinggames.rts.gameFramework.d,f,x,rendererRef,Renderer reference (c),verified-exists
field,com.corrodinggames.rts.gameFramework.d,g,A,flag0,[Phase3-inferred] type=boolean,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,B,hudElementTexture,"P3.3-deep-curated: class-context, was=e1",p3-deep-curated
field,com.corrodinggames.rts.gameFramework.d,g,C,hudElementPosition,"P3.3-deep-curated: class-context, was=e2",p3-deep-curated
field,com.corrodinggames.rts.gameFramework.d,g,D,value3,[Phase3-inferred] type=float,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,E,value4,[Phase3-inferred] type=float,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,F,value5,[Phase3-inferred] type=float,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,G,value6,[Phase3-inferred] type=float,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,H,value7,[Phase3-inferred] type=float,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,I,flag8,[Phase3-inferred] type=boolean,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,J,flag9,[Phase3-inferred] type=boolean,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,K,value10,[Phase3-inferred] type=float,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,L,flag11,[Phase3-inferred] type=boolean,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,M,flag12,[Phase3-inferred] type=boolean,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,N,flag13,[Phase3-inferred] type=boolean,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,O,value14,[Phase3-inferred] type=float,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,P,value15,[Phase3-inferred] type=float,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,Q,value16,[Phase3-inferred] type=float,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,R,value17,[Phase3-inferred] type=float,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,S,value18,[Phase3-inferred] type=float,suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,T,flag19,[Phase3-inferred] type=boolean,suspicious-bc-missing
method,com.corrodinggames.rts.gameFramework.d,g,a,setValue,real-class-inferred: com.corrodinggames.rts.gameFramework.d.g,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,g,e,int4,real-class-inferred: com.corrodinggames.rts.gameFramework.d.g,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,g,f,int5,real-class-inferred: com.corrodinggames.rts.gameFramework.d.g,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,g,frameCount,Frame counter (int),g: field frameCount -> Frame counter (int),suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d,g,g,int6,real-class-inferred: com.corrodinggames.rts.gameFramework.d.g,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,g,h,int7,real-class-inferred: com.corrodinggames.rts.gameFramework.d.g,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,g,i,hudElementScale,"P3.3-deep-curated: class-context, was=e1",p3-deep-curated
field,com.corrodinggames.rts.gameFramework.d,g,l,rect,real-class-inferred: com.corrodinggames.rts.gameFramework.d.g,real-class-v1200
method,com.corrodinggames.rts.gameFramework.d,h,a,isEnabled,real-class-inferred: com.corrodinggames.rts.gameFramework.d.h,real-class-v1200
field,com.corrodinggames.rts.gameFramework.d,h,b,layerOrder,"P3.3-deep-curated: class-context, was=h2",p3-deep-curated
field,com.corrodinggames.rts.gameFramework.d,h,c,layerBlendMode,"P3.3-deep-curated: class-context, was=h3",p3-deep-curated
field,com.corrodinggames.rts.gameFramework.d,h,d,layerVisible,"P3.3-deep-curated: class-context, was=h4",p3-deep-curated
field,com.corrodinggames.rts.gameFramework.d,h,e,layerOpacity,"P3.3-deep-curated: class-context, was=h5",p3-deep-curated
field,com.corrodinggames.rts.gameFramework.d,h,f,layerTransform,"P3.3-deep-curated: class-context, was=h6",p3-deep-curated
field,com.corrodinggames.rts.gameFramework.d,h,performanceTester,Performance test ref (ao),h: field performanceTester -> Performance test ref (ao),suspicious-bc-missing
field,com.corrodinggames.rts.gameFramework.d.c,h,isInitialized,Initialization flag (static boolean),h: field isInitialized -> Initialization flag (static boolean),unverifiable-rebuilt
field,com.corrodinggames.rts.gameFramework.f,g,A,buttonSize,Default UI button size (float, 40)
field,com.corrodinggames.rts.gameFramework.f,g,B,selectedUnitIndex,Selected unit list index (int),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,C,showUnitInfo,Show unit info panel flag (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,D,showBuildMenu,Show build menu flag (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,E,buildMenuX,Build menu position X (float),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,F,buildMenuY,Build menu position Y (float),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,G,buildMenuTargetX,Build menu target X (float),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,H,isMultiSelect,Multi-select mode active (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,I,isQuickSelect,Quick-select mode active (boolean),type-aware-fp-v19.114
field,com.corrodinggames.rts.gameFramework.f,g,J,isContextMenu,Context menu visible (boolean),type-aware-fp-v19.114
field,com.corrodinggames.rts.gameFramework.f,g,K,isAttackMode,Attack mode cursor active (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,L,isRepairMode,Repair mode cursor active (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,M,isReclaimMode,Reclaim mode cursor active (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,N,lastTouchX,Last touch/click X (float),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,O,lastTouchY,Last touch/click Y (float),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,P,cursorX,Current cursor world X (float),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,Q,cursorY,Current cursor world Y (float),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,R,cursorScreenX,Current cursor screen X (float),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,S,cursorScreenY,Current cursor screen Y (float),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,T,isBuildPlacement,Build placement mode active (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,U,isWaypointMode,Waypoint placement mode active (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,V,isTargetingMode,Targeting mode active (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,W,selectedUnit,Currently selected single unit (am=UnitInstance),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,X,uiAnimProgress,UI animation progress (float),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,Y,uiTickCounter,UI tick counter (int),verified-exists
field,com.corrodinggames.rts.gameFramework.f,g,Z,uiScaleFactor,UI scale factor (float),verified-exists
