type,obfuscated_package,obfuscated_class,obfuscated_member,meaningful_name,notes,verified
method,com.corrodinggames.rts.game.units.a,b,j,getTextureForAction,ActionFilter: GameAction: action button icon texture,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,b,j_,getTexture,ActionFilter: GameAction: alternative texture getter,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,b,l,getActionScale,ActionFilter: GameAction: UI scale factor for action button,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,b,n,getUnitType,ActionFilter: GameAction: associated unit type or null,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,b,o_,isAlwaysVisible,ActionFilter: GameAction: always visible in action panel,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,b,s,isAvailableInCurrentGameState,ActionFilter: GameAction: hidden in editor/spectator modes,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,b(com.corrodinggames.rts.game.units.am, boolean),getBuildProgress,verified-exists
method,com.corrodinggames.rts.game.units.a,d,C,isPassiveAction,AttackAction: GameAction: passive background action,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,K,getFirstSelectedUnit,AttackAction: GameAction: first selected UnitType,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,a,getDescription,AttackAction: GameAction: localized tooltip description,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,a(),getDescription,d.java:57-59 returns 'Attack Mode' (tooltip description),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,d,b,getLabel,AttackAction: GameAction: localized button label text,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,b(),getLabel,"""d.java:62-68 button label = current attack mode name via getCurrentAttackMode()""",verified-exists
method,com.corrodinggames.rts.game.units.a,d,c,getResourceCost,AttackAction: GameAction: returns ResourceComponent (cost to execute),batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,c(),getResourceCost,d.java:33-35 returns 0 (free command),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,d,d,getDisplayString,AttackAction: GameAction: display string for current mode,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,d(),getDisplayString,d.java:139-141 delegates to currentMode() (mode name for UI),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,d,e,getActionCategory,AttackAction: GameAction: returns ActionCategory enum,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,e(),getActionCategory,d.java:42-44 returns u.k = ActionCategory.ATTACK_MODE,body-verified-v1010
method,com.corrodinggames.rts.game.units.a,d,f,getActionTargetType,AttackAction: GameAction: returns ActionTargetType enum,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,f(),getActionTargetType,d.java:47-49 returns t.a = ActionTargetType.NONE,body-verified-v1010
method,com.corrodinggames.rts.game.units.a,d,g,isInstantAction,AttackAction: GameAction: returns true if action completes instantly,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,g(),isInstantAction,d.java:52-54 returns false (not instant; toggles persistent mode),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,d,h,isToggleable,AttackAction: GameAction: returns true if toggle-style command,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,h_,showActionInUI,AttackAction: GameAction: visible in action panel,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,h_(),showActionInUI,d.java:71-73 returns false (not rendered in action panel),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,d,i,getUnitTypeBridge,AttackAction: GameAction: synthetic bridge returning getUnitType(),batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,i(),getUnitType,d.java:149-151 synthetic bridge returning getUnitType() (null for attack actions),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,d,j,getTextureForAction,AttackAction: GameAction: action button icon texture,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,j_,getTexture,AttackAction: GameAction: alternative texture getter,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,l,getActionScale,AttackAction: GameAction: UI scale factor for action button,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,n,getUnitType,AttackAction: GameAction: associated unit type or null,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,n(),getUnitType,[v10.3-resolved: unique match,verified-exists
method,com.corrodinggames.rts.game.units.a,d,o_,isAlwaysVisible,AttackAction: GameAction: always visible in action panel,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,q(),getCurrentAttackMode,[v10.3-resolved: unique match,verified-exists
method,com.corrodinggames.rts.game.units.a,d,r(),getAttackModeFromSelection,[v10.3-resolved: unique match,verified-exists
method,com.corrodinggames.rts.game.units.a,d,s,isAvailableInCurrentGameState,AttackAction: GameAction: hidden in editor/spectator modes,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,d,s(),isAvailableInCurrentGameState,d.java:144-146 always true (available in all game states),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,e,b(com.corrodinggames.rts.game.units.am, boolean),getBuildProgress | e.java:20-22 returns -1 (no build progress),verified-exists
method,com.corrodinggames.rts.game.units.a,e,C,isPassiveAction,AttackMoveAction: GameAction: passive background action,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,K,getFirstSelectedUnit,AttackMoveAction: GameAction: first selected UnitType,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,a,getDescription,AttackMoveAction: GameAction: localized tooltip description,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,a(),getDescription,e.java:49-51 returns 'Attack Move' (tooltip),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,e,b,getLabel,AttackMoveAction: GameAction: localized button label text,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,b(),getLabel,e.java:54-56 returns 'Attack Move' (button label),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,e,c,getResourceCost,AttackMoveAction: GameAction: returns ResourceComponent (cost to execute),batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,c(),getResourceCost,e.java:25-27 returns 0 (free command),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,e,d,getDisplayString,AttackMoveAction: GameAction: display string for current mode,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,e,getActionCategory,AttackMoveAction: GameAction: returns ActionCategory enum,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,e(),getActionCategory,e.java:34-36 returns u.h = ActionCategory.ATTACK_MOVE,body-verified-v1010
method,com.corrodinggames.rts.game.units.a,e,f,getActionTargetType,AttackMoveAction: GameAction: returns ActionTargetType enum,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,f(),getActionTargetType,e.java:39-41 returns t.a = ActionTargetType.NONE,body-verified-v1010
method,com.corrodinggames.rts.game.units.a,e,g,isInstantAction,AttackMoveAction: GameAction: returns true if action completes instantly,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,g(),isInstantAction,e.java:44-46 returns false,body-verified-v1010
method,com.corrodinggames.rts.game.units.a,e,h,isToggleable,AttackMoveAction: GameAction: returns true if toggle-style command,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,h_,showActionInUI,AttackMoveAction: GameAction: visible in action panel,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,h_(),showActionInUI,e.java:59-61 returns false (not rendered in panel),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,e,i,getUnitTypeBridge,AttackMoveAction: GameAction: synthetic bridge returning getUnitType(),batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,i(),getUnitType,e.java:64-66 synthetic bridge returning n() (null),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,e,j,getTextureForAction,AttackMoveAction: GameAction: action button icon texture,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,j_,getTexture,AttackMoveAction: GameAction: alternative texture getter,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,l,getActionScale,AttackMoveAction: GameAction: UI scale factor for action button,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,n,getUnitType,AttackMoveAction: GameAction: associated unit type or null,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,n(),getUnitType,e.java:29-31 returns null (no associated unit type),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,e,o_,isAlwaysVisible,AttackMoveAction: GameAction: always visible in action panel,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,e,s,isAvailableInCurrentGameState,AttackMoveAction: GameAction: hidden in editor/spectator modes,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,b(com.corrodinggames.rts.game.units.am, boolean),getBuildProgress | f.java:22-24 returns -1 (no build progress),verified-exists
method,com.corrodinggames.rts.game.units.a,f,C,isPassiveAction,GuardAction: GameAction: passive background action,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,K,getFirstSelectedUnit,GuardAction: GameAction: first selected UnitType,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,a,getDescription,GuardAction: GameAction: localized tooltip description,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,a(),getDescription,f.java:51-53 localized 'gui.actions.guardUnit.description',body-verified-v1010
method,com.corrodinggames.rts.game.units.a,f,b,getLabel,GuardAction: GameAction: localized button label text,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,b(),getLabel,f.java:56-58 localized 'gui.actions.guardUnit' (button label),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,f,c,getResourceCost,GuardAction: GameAction: returns ResourceComponent (cost to execute),batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,c(),getResourceCost,f.java:27-29 returns 0 (free command),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,f,d,getDisplayString,GuardAction: GameAction: display string for current mode,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,e,getActionCategory,GuardAction: GameAction: returns ActionCategory enum,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,e(),getActionCategory,f.java:36-38 returns u.l = ActionCategory.GUARD,body-verified-v1010
method,com.corrodinggames.rts.game.units.a,f,f,getActionTargetType,GuardAction: GameAction: returns ActionTargetType enum,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,f(),getActionTargetType,f.java:41-43 returns t.a = ActionTargetType.NONE,body-verified-v1010
method,com.corrodinggames.rts.game.units.a,f,g,isInstantAction,GuardAction: GameAction: returns true if action completes instantly,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,g(),isInstantAction,f.java:46-48 returns false,body-verified-v1010
method,com.corrodinggames.rts.game.units.a,f,h,isToggleable,GuardAction: GameAction: returns true if toggle-style command,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,h(),isToggleable,f.java:74-76 returns true (toggle-style command),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,f,h_,showActionInUI,GuardAction: GameAction: visible in action panel,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,i,getUnitTypeBridge,GuardAction: GameAction: synthetic bridge returning getUnitType(),batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,i(),getUnitType,f.java:84-86 synthetic bridge returning n() (null),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,f,j,getTextureForAction,GuardAction: GameAction: action button icon texture,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,j_,getTexture,GuardAction: GameAction: alternative texture getter,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,l,getActionScale,GuardAction: GameAction: UI scale factor for action button,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,l(),getActionScale,"""f.java:66-71 UI scale 0.6f (old theme) / 0.5f (new theme""",verified-exists
method,com.corrodinggames.rts.game.units.a,f,n,getUnitType,GuardAction: GameAction: associated unit type or null,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,n(),getUnitType,f.java:31-33 returns null (no associated unit type),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,f,o_,isAlwaysVisible,GuardAction: GameAction: always visible in action panel,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,o_(),isAlwaysVisible,f.java:79-81 returns true (always visible in panel),body-verified-v1010
method,com.corrodinggames.rts.game.units.a,f,s,isAvailableInCurrentGameState,GuardAction: GameAction: hidden in editor/spectator modes,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,f,s(),isAvailableInCurrentGameState,f.java:61-63 always true,body-verified-v1010
method,com.corrodinggames.rts.game.units.a,g,a(com.corrodinggames.rts.game.units.am, boolean),canExecute,verified-exists
method,com.corrodinggames.rts.game.units.a,g,b(com.corrodinggames.rts.game.units.am, boolean),getBuildProgress,verified-exists
method,com.corrodinggames.rts.game.units.a,g,c(com.corrodinggames.rts.game.units.am, boolean),executeAction,verified-exists
method,com.corrodinggames.rts.game.units.a,g,d(com.corrodinggames.rts.game.units.am, boolean),checkGameRules,verified-exists
method,com.corrodinggames.rts.game.units.a,g,A,requiresTargeting,[V] 委托 buildTargetPos.A() (已映射基类同名),verified-exists
method,com.corrodinggames.rts.game.units.a,g,B,getResourceComponent,[V] 委托 buildTargetPos.B(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,C,isPassiveAction,[V] 委托 buildTargetPos.C(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,D,isActiveAction,[V] 委托 buildTargetPos.D(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,E,getBuildUnitType,[V] 委托 buildTargetPos.E(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,F,isBuildActionType,[V] 委托 buildTargetPos.F(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,G,isAggregateAction,[V] 委托 buildTargetPos.G(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,H,isChargedAction,[V] 委托 buildTargetPos.H(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,I,isChargedActionFor,[V] 委托 buildTargetPos.I(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,J,getColor,[V] 委托 buildTargetPos.J(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,K,saveSelectionCache,"""[V] 保存 l.B().bS.bZ 到缓存""",verified-exists
method,com.corrodinggames.rts.game.units.a,g,L,restoreSelectionCache,[V] 恢复原选中单位缓存并清空临时列表; 字符串'保存选中单位缓存==null'守卫,verified-exists
method,com.corrodinggames.rts.game.units.a,g,a,getDescription,[V] 委托 buildTargetPos.a(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,b,getLabel,[V] 委托 buildTargetPos.b() (目标位置标签),verified-exists
method,com.corrodinggames.rts.game.units.a,g,c,getResourceCost,[V] 委托 buildTargetPos.c(),verified-exists
field,com.corrodinggames.rts.game.units.a,g,d,buildTargetPosition,"P3.3-deep-curated: class-context, was=u1",p3-deep-curated
field,com.corrodinggames.rts.game.units.a,g,e,buildOrderIndex,"P3.3-deep-curated: class-context, was=u2",p3-deep-curated
method,com.corrodinggames.rts.game.units.a,g,f,getActionTargetType,[V] 委托 buildTargetPos.f(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,g,isInstantAction,[V] 委托 buildTargetPos.g(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,h,isToggleable,[V] 委托 buildTargetPos.h(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,h_,showActionInUI,[V] 委托 buildTargetPos.h_(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,i,getUnitType,[V] 委托 buildTargetPos.i() (被建造单位类型),verified-exists
method,com.corrodinggames.rts.game.units.a,g,j,getTextureForAction,[V] 委托 buildTargetPos.j(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,j_,getTexture,BuildAction: GameAction: alternative texture getter,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,g,k(com.corrodinggames.rts.game.units.am),isAvailableForUnit,[V] 委托 buildTargetPos.k(buildUnitType),verified-exists
method,com.corrodinggames.rts.game.units.a,g,l,getActionScale,[V] 委托 buildTargetPos.l(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,m,getMaxChargeUses,[V] 委托 buildTargetPos.m(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,m_,getSortPriority,[V] 委托 super (BuildAction 无额外优先级),verified-exists
method,com.corrodinggames.rts.game.units.a,g,n,getUnitType,BuildAction: GameAction: associated unit type or null,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,g,n(com.corrodinggames.rts.game.units.am),checkUnitTypeFilterFor,[V] 委托 buildTargetPos.n(buildUnitType),verified-exists
method,com.corrodinggames.rts.game.units.a,g,n_,isBuildable,[V] 委托 buildTargetPos.n_(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,o(com.corrodinggames.rts.game.units.am),isVisibleForUnit,[V] 委托 buildTargetPos.o(buildUnitType),verified-exists
method,com.corrodinggames.rts.game.units.a,g,o_,isAlwaysVisible,BuildAction: GameAction: always visible in action panel,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,g,p(com.corrodinggames.rts.game.units.am),getBuildProgressForUnit,[V] 委托 buildTargetPos.p(buildUnitType),verified-exists
method,com.corrodinggames.rts.game.units.a,g,p_,getWrappedAction,"""[V] 返回内部被包装的 GameAction (buildTargetPos)""",verified-exists
method,com.corrodinggames.rts.game.units.a,g,q(com.corrodinggames.rts.game.units.am),getQueuedActions,[V] 委托 buildTargetPos.q(buildUnitType),verified-exists
method,com.corrodinggames.rts.game.units.a,g,r(com.corrodinggames.rts.game.units.am),canShowAction,"""[V] buildStages.isAvailable(this""",verified-exists
method,com.corrodinggames.rts.game.units.a,g,s,isAvailableInCurrentGameState,[V] 委托 buildTargetPos.s(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,t,getMaxQueueCount,[V] 委托 buildTargetPos.t(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,u,isQueueable,[V] 委托 buildTargetPos.u(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,v,getIconRect,[V] 委托 buildTargetPos.v(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,x,isToggleableActionWrapper,[V] 委托 buildTargetPos.x(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,y,getAssociatedUnitType,[V] 委托 buildTargetPos.y(),verified-exists
method,com.corrodinggames.rts.game.units.a,g,z,getActionIdAlias,[V] 委托 buildTargetPos.N() (被包装动作的 ID 别名),verified-exists
method,com.corrodinggames.rts.game.units.a,h,ActionWrapper(com.corrodinggames.rts.game.units.a.s, com.corrodinggames.rts.game.units.a.b),ActionWrapper,suspicious-bc-missing
method,com.corrodinggames.rts.game.units.a,h,a(com.corrodinggames.rts.game.units.am, boolean),canExecute,verified-exists
method,com.corrodinggames.rts.game.units.a,h,b(com.corrodinggames.rts.game.units.am, boolean),getBuildProgress,verified-exists
method,com.corrodinggames.rts.game.units.a,h,c(com.corrodinggames.rts.game.units.am, boolean),executeAction,verified-exists
method,com.corrodinggames.rts.game.units.a,h,C,isPassiveAction,ActionTargetType: GameAction: passive background action,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,h,K,getFirstSelectedUnit,ActionTargetType: GameAction: first selected UnitType,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,h,a,getDescription,ActionTargetType: GameAction: localized tooltip description,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,h,a(com.corrodinggames.rts.game.units.a.s),compareByPriority,[V] delegates wrappedAction.a(s) — compareTo implementation (h.java:35),verified-exists
method,com.corrodinggames.rts.game.units.a,h,b,getLabel,[V] delegates wrappedAction.b() (h.java:40),verified-exists
method,com.corrodinggames.rts.game.units.a,h,c,getResourceCost,[V] returns 0 — the wrapper itself adds no cost (h.java:61),verified-exists
method,com.corrodinggames.rts.game.units.a,h,compareTo(java.lang.Object),compareTo,[V] synthetic bridge -> wrappedAction((GameAction)object) (h.java:250),verified-exists
method,com.corrodinggames.rts.game.units.a,h,d,getDisplayString,ActionTargetType: GameAction: display string for current mode,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,h,d(com.corrodinggames.rts.game.units.am),getLabelForUnit,[V] delegates wrappedAction.d(am) (h.java:45),verified-exists
method,com.corrodinggames.rts.game.units.a,h,e,getActionCategory,ActionTargetType: GameAction: returns ActionCategory enum,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,h,e(com.corrodinggames.rts.game.units.am),getDescriptionForUnit,[V] delegates wrappedAction.e(am) (h.java:56),verified-exists
method,com.corrodinggames.rts.game.units.a,h,equals(java.lang.Object),equals,[V] override: equal iff other is ActionWrapper with equal wrappedAction (h.java:94),verified-exists
field,com.corrodinggames.rts.game.units.a,h,f,int2,real-class-inferred: com.corrodinggames.rts.game.units.a.h,real-class-v1200
method,com.corrodinggames.rts.game.units.a,h,f(com.corrodinggames.rts.game.units.am),onActionExecuted,[V] delegates wrappedAction.f(am) post-execution hook (h.java:89),verified-exists
method,com.corrodinggames.rts.game.units.a,h,g,isInstantAction,ActionTargetType: GameAction: returns true if action completes instantly,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,h,g(com.corrodinggames.rts.game.units.am),isFilterBlocked,[V] delegates wrappedAction.g(am) (h.java:102),verified-exists
method,com.corrodinggames.rts.game.units.a,h,h,isToggleable,[V] delegates wrappedAction.h() (h.java:120),verified-exists
method,com.corrodinggames.rts.game.units.a,h,h_,showActionInUI,[V] delegates wrappedAction.h_() (h.java:150),verified-exists
method,com.corrodinggames.rts.game.units.a,h,hashCode(),hashCode,[V] delegates wrappedAction.hashCode() (h.java:193),verified-exists
method,com.corrodinggames.rts.game.units.a,h,i,getUnitType,[V] delegates wrappedAction.i() (as UnitTypeHandle) (h.java:125),verified-exists
method,com.corrodinggames.rts.game.units.a,h,j,getTextureForAction,[V] delegates wrappedAction.j() (m.e Texture) (h.java:174),verified-exists
method,com.corrodinggames.rts.game.units.a,h,j_,getTexture,ActionTargetType: GameAction: alternative texture getter,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,h,l,getActionScale,ActionTargetType: GameAction: UI scale factor for action button,batch-inferred-v1200
method,com.corrodinggames.rts.game.units.a,h,m_,getSortPriority,[V] delegates wrappedAction.m_() (h.java:30),verified-exists
method,com.corrodinggames.rts.game.units.a,h,n,getUnitType,ActionTargetType: GameAction: associated unit type or null,batch-inferred-v1200
