type,obfuscated_package,obfuscated_class,obfuscated_member,meaningful_name,notes,verified
field,com.corrodinggames.rts.game,GameSettings,v,incomeMultiplier,Income rate multiplier (float),verified-exists
field,com.corrodinggames.rts.game,GameSettings,w,nukeDamageRadius,Nuke damage radius (float, default 5.0)
field,com.corrodinggames.rts.game,GameSettings,x,mapWidthSetting,Map width setting (short  -1=auto),verified-exists
field,com.corrodinggames.rts.game,GameSettings,y,mapHeightSetting,Map height setting (short),verified-exists
field,com.corrodinggames.rts.game,GameSettings,z,playerCount,Player count setting (short  -1=auto),verified-exists
field,com.corrodinggames.rts.game,TagFilter,a,tagName,Tag name string,verified-exists
field,com.corrodinggames.rts.game,TagFilter,b,tagValue,Tag value string,verified-exists
field,com.corrodinggames.rts.game,TagFilter,c,matchType,Match type enum (int),verified-exists
field,com.corrodinggames.rts.game,TagFilter,d,inclusiveFilter,Include matching flag (boolean),verified-exists
field,com.corrodinggames.rts.game,TagFilter,e,excludeFilter,Exclude matching flag (boolean),verified-exists
field,com.corrodinggames.rts.game,TagFilter,f,fallback,Next filter in chain (TagFilter),verified-exists
field,com.corrodinggames.rts.game,TagFilter,g,isActive,Filter active flag (boolean),verified-exists
field,com.corrodinggames.rts.game,UnitManager,a,teamTag,Team tag reference (g),verified-exists
field,com.corrodinggames.rts.game,UnitManager,b,totalUnitCount,Total unit count (int),verified-exists
field,com.corrodinggames.rts.game,UnitManager,c,activeUnitCount,Active unit count (int),verified-exists
field,com.corrodinggames.rts.game,UnitManager,d,maxAllowedUnits,Max allowed units (int),verified-exists
field,com.corrodinggames.rts.game,UnitManager,e,priorityLevel,Priority level (short),verified-exists
method,com.corrodinggames.rts.game,f,a(com.corrodinggames.rts.game.units.am, com.corrodinggames.rts.game.units.am, float | com.corrodinggames.rts.game.f,verified-exists
method,com.corrodinggames.rts.game,f,b(com.corrodinggames.rts.game.units.am, float,""" float)""",attemptHitUnit
method,com.corrodinggames.rts.game,f,a(am,am,float,f
method,com.corrodinggames.rts.game,f,a(float,float,"""h)""",retarget
method,com.corrodinggames.rts.game,f,b(am,float,"""float)""",canHitUnit
field,com.corrodinggames.rts.game,f,A,brakingDistance,Braking distance,verified-exists
field,com.corrodinggames.rts.game,f,B,arrivalDistance,Arrival detection distance,verified-exists
field,com.corrodinggames.rts.game,f,C,pushingEnabled,Unit pushing/repulsion enabled flag,verified-exists
field,com.corrodinggames.rts.game,f,D,pushPriority,Pushing priority level,verified-exists
field,com.corrodinggames.rts.game,f,E,isPushing,Currently being pushed by another unit,verified-exists
field,com.corrodinggames.rts.game,f,F,pushForce,Push force magnitude,verified-exists
field,com.corrodinggames.rts.game,f,G,collisionChecked,Collision was checked this frame,verified-exists
field,com.corrodinggames.rts.game,f,H,speedFactor,Terrain/movement speed factor (default 1.0),verified-exists
field,com.corrodinggames.rts.game,f,I,lastPathX,Last path target X position,verified-exists
field,com.corrodinggames.rts.game,f,J,lastPathY,Last path target Y position,verified-exists
field,com.corrodinggames.rts.game,f,K,moveStartX,Movement start X position,verified-exists
field,com.corrodinggames.rts.game,f,L,moveStartY,Movement start Y position,verified-exists
field,com.corrodinggames.rts.game,f,M,useDirectMovement,Direct movement (skip pathfinding),verified-exists
field,com.corrodinggames.rts.game,f,N,pathProgress,Path progress along current segment (0-1),verified-exists
field,com.corrodinggames.rts.game,f,O,nodePositions,Path node positions cache (float[]),verified-exists
field,com.corrodinggames.rts.game,f,P,pathSearchId,Path search ID for async result matching,verified-exists
field,com.corrodinggames.rts.game,f,Q,pathResultId,Received path result ID,verified-exists
field,com.corrodinggames.rts.game,f,R,pathRetryCount,Path retry attempt counter,verified-exists
field,com.corrodinggames.rts.game,f,S,pathCanRetry,Path retry allowed flag (default true),verified-exists
field,com.corrodinggames.rts.game,f,T,needsPathUpdate,Path requires update flag,verified-exists
field,com.corrodinggames.rts.game,f,U,pathAge,Path age since creation (seconds),verified-exists
field,com.corrodinggames.rts.game,f,V,useSmoothPath,Smooth path following enabled,verified-exists
field,com.corrodinggames.rts.game,f,W,lastKnownTargetX,Last known target X (for interpolation),verified-exists
field,com.corrodinggames.rts.game,f,X,lastKnownTargetY,Last known target Y (for interpolation),verified-exists
field,com.corrodinggames.rts.game,f,Y,interpolatedTargetX,Interpolated target X,verified-exists
field,com.corrodinggames.rts.game,f,Z,interpolatedTargetY,Interpolated target Y,verified-exists
method,com.corrodinggames.rts.game,f,a,getag,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
method,com.corrodinggames.rts.game,f,a(am),applyGravity,Projectile: void - update gravity acceleration ah+=ag/bN(),body-verified-v1500
method,com.corrodinggames.rts.game,f,a(as),writeToStream,Projectile: void - full serialize version 7-89,body-verified-v1500
method,com.corrodinggames.rts.game,f,a(com.corrodinggames.rts.game.f),obtainProjectile,"""f.java:169 static; reuses pool bm""",verified-exists
method,com.corrodinggames.rts.game,f,a(f),getTemplate,Projectile: static f - return static prototype bm,body-verified-v1500
method,com.corrodinggames.rts.game,f,a(float),updateProjectile,"""Projectile: void - main fly loop: J+=dt""",""" hit detection"""
method,com.corrodinggames.rts.game,f,a(k),readFromStream,Projectile: void - full deserialize with version branches,body-verified-v1500
method,com.corrodinggames.rts.game,f,a(l),isVisibleOnScreen,Projectile: boolean - viewport culling check,body-verified-v1500
field,com.corrodinggames.rts.game,f,aA,heightLevel,Height/altitude level (for air/water units),verified-exists
field,com.corrodinggames.rts.game,f,aB,isHovering,Unit is hovering (hovercraft/flight),verified-exists
field,com.corrodinggames.rts.game,f,aC,collisionEnabled,Collision detection enabled,verified-exists
field,com.corrodinggames.rts.game,f,aD,collisionGroupId,Collision group/filter ID,verified-exists
field,com.corrodinggames.rts.game,f,aE,pathResult,A* pathfinding result handle (h),verified-exists
field,com.corrodinggames.rts.game,f,aF,desiredHeading,Desired facing angle (radians),verified-exists
field,com.corrodinggames.rts.game,f,aG,rotateTowardsTarget,Rotate to face attack target,verified-exists
field,com.corrodinggames.rts.game,f,aH,rotateTowardsMovement,Rotate to face movement direction,verified-exists
field,com.corrodinggames.rts.game,f,aI,closeEnoughRadius,"""Arrival ""close enough"" radius (default 40)""",verified-exists
field,com.corrodinggames.rts.game,f,aJ,tooCloseRadius,"""Separation ""too close"" radius (default 60)""",verified-exists
field,com.corrodinggames.rts.game,f,aK,avoidFriendlies,Friendly unit avoidance enabled,verified-exists
field,com.corrodinggames.rts.game,f,aL,pushStrength,Unit pushing strength multiplier (default 2.0),verified-exists
field,com.corrodinggames.rts.game,f,aM,isBeingPushed,Currently being pushed flag,verified-exists
field,com.corrodinggames.rts.game,f,aN,pushDirectionX,Push direction X component,verified-exists
field,com.corrodinggames.rts.game,f,aO,pushDirectionY,Push direction Y component,verified-exists
field,com.corrodinggames.rts.game,f,aP,selectionCircleUI,Selection circle UI element (d.e),verified-exists
field,com.corrodinggames.rts.game,f,aQ,isSelected,Unit is currently selected,verified-exists
field,com.corrodinggames.rts.game,f,aR,isVisible,Unit is visible on screen (default true),verified-exists
field,com.corrodinggames.rts.game,f,aS,needsRedraw,Needs redraw this frame,verified-exists
field,com.corrodinggames.rts.game,f,aT,movementAnimTimer,Movement animation timer,verified-exists
field,com.corrodinggames.rts.game,f,aU,movementAnimActive,Movement animation active,verified-exists
field,com.corrodinggames.rts.game,f,aV,impactPointX,Collision impact point X (package-private),verified-exists
field,com.corrodinggames.rts.game,f,aW,impactPointY,Collision impact point Y (package-private),verified-exists
field,com.corrodinggames.rts.game,f,aX,impactNormalX,Collision impact normal X (package-private),verified-exists
field,com.corrodinggames.rts.game,f,aY,terrainBlocked,Path blocked by terrain,verified-exists
field,com.corrodinggames.rts.game,f,aZ,unitBlocked,Path blocked by other unit,verified-exists
field,com.corrodinggames.rts.game,f,aa,canMoveBackwards,Can move backwards flag,verified-exists
field,com.corrodinggames.rts.game,f,ab,isPathfinding,Currently pathfinding flag,verified-exists
field,com.corrodinggames.rts.game,f,ac,pathRecalculate,Path needs recalculation,verified-exists
field,com.corrodinggames.rts.game,f,ad,pathInvalid,Current path is invalid,verified-exists
field,com.corrodinggames.rts.game,f,ae,smoothPathEnabled,Smooth path corners enabled (default true),verified-exists
field,com.corrodinggames.rts.game,f,af,hasArrivedAtTarget,Has arrived at target destination,verified-exists
field,com.corrodinggames.rts.game,f,ag,minMoveSpeed,Minimum movement speed,verified-exists
field,com.corrodinggames.rts.game,f,ah,maxMoveSpeedOverride,Max speed override value,verified-exists
field,com.corrodinggames.rts.game,f,ai,speedMultiplier,Overall speed multiplier (default 1.0),verified-exists
field,com.corrodinggames.rts.game,f,aj,accelMultiplier,Acceleration multiplier (default 1.0),verified-exists
field,com.corrodinggames.rts.game,f,ak,turnRateMultiplier,Turn rate multiplier (default 1.0),verified-exists
field,com.corrodinggames.rts.game,f,al,brakingMultiplier,Braking distance multiplier (default 1.0),verified-exists
field,com.corrodinggames.rts.game,f,am,terrainSpeedFactor,Terrain speed factor (default 1.0),verified-exists
field,com.corrodinggames.rts.game,f,an,smoothedSpeed,Smoothed/lerped current speed,verified-exists
field,com.corrodinggames.rts.game,f,ao,useFixedSpeed,Use fixed speed (ignore acceleration),verified-exists
field,com.corrodinggames.rts.game,f,ap,movementState,Movement state enum (Idle/Moving/Turning),verified-exists
field,com.corrodinggames.rts.game,f,aq,defaultPathColor,Default path line color (static int ARGB),verified-exists
field,com.corrodinggames.rts.game,f,ar,pathColor,Current path line color (default=aq),verified-exists
field,com.corrodinggames.rts.game,f,as,drawPathLine,Draw path line enabled,verified-exists
field,com.corrodinggames.rts.game,f,at,boolean21,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
field,com.corrodinggames.rts.game,f,au,attachedGameObject,Attached game object (w = GameObject),verified-exists
field,com.corrodinggames.rts.game,f,av,teamColorIndex,Team color index for rendering (-1=none),verified-exists
field,com.corrodinggames.rts.game,f,aw,collisionRadius,Collision radius override,verified-exists
field,com.corrodinggames.rts.game,f,ax,hitboxOffsetX,Collision hitbox offset X,verified-exists
field,com.corrodinggames.rts.game,f,ay,hitboxOffsetY,Collision hitbox offset Y,verified-exists
field,com.corrodinggames.rts.game,f,az,facingAngle,Facing angle degrees,verified-exists
method,com.corrodinggames.rts.game,f,b,getstrictfp void,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
method,com.corrodinggames.rts.game,f,b(float),updateSplashDamage,Projectile: void - area damage: range query + per-unit check,body-verified-v1500
field,com.corrodinggames.rts.game,f,ba,defaultPaint,Default movement paint (static ag),verified-exists
field,com.corrodinggames.rts.game,f,bb,pathPaint,Path line paint (static Paint),verified-exists
field,com.corrodinggames.rts.game,f,bc,paint2,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
field,com.corrodinggames.rts.game,f,bd,targetMarkerPaint,Target marker paint (static Paint),verified-exists
field,com.corrodinggames.rts.game,f,be,collisionAreaPaint,Collision area debug paint (static Paint),verified-exists
field,com.corrodinggames.rts.game,f,bf,rangeCirclePaint,Range circle paint (static Paint),verified-exists
field,com.corrodinggames.rts.game,f,bg,blockingAreaPaint,Blocking area debug paint (static Paint),verified-exists
field,com.corrodinggames.rts.game,f,bh,debugOverlayPaint,Debug overlay paint (static Paint),verified-exists
field,com.corrodinggames.rts.game,f,bi,movementProfiler,Movement performance profiler (static u),verified-exists
field,com.corrodinggames.rts.game,f,bj,activePaint,Currently active paint reference,verified-exists
field,com.corrodinggames.rts.game,f,bk,sharedPaint,Shared paint instance (static ag),verified-exists
field,com.corrodinggames.rts.game,f,bl,globalPathIdCounter,Global path ID counter (static int),verified-exists
field,com.corrodinggames.rts.game,f,bm,templateInstance,Projectile: static f - prototype for cloning,body-verified-v1500
field,com.corrodinggames.rts.game,f,bn,boolean30,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
method,com.corrodinggames.rts.game,f,c,loadSpriteTextures,Projectile: static void - load projectiles/projectiles2/projectiles_large,body-verified-v1500
method,com.corrodinggames.rts.game,f,c(float),drawPathVisuals,Render path lines/waypoints/targets/icons,verified-exists
method,com.corrodinggames.rts.game,f,d,getstrictfp void,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
method,com.corrodinggames.rts.game,f,d(float),onTick,f.java:1640 empty override,body-verified-v1007
method,com.corrodinggames.rts.game,f,e,getLifeRatio,Projectile: float - J/F or 1.0 life/total ratio,body-verified-v1500
method,com.corrodinggames.rts.game,f,e(float),onDraw,f.java:1643 empty override,body-verified-v1007
field,com.corrodinggames.rts.game,f,eo,posX,Projectile: float - world X (inherited az),body-verified-v1500
field,com.corrodinggames.rts.game,f,ep,posY,Projectile: float - world Y (inherited az),body-verified-v1500
field,com.corrodinggames.rts.game,f,eq,posZ,Projectile: float - world Z/elevation (inherited az),body-verified-v1500
method,com.corrodinggames.rts.game,f,f,getColorFilterPaint,Projectile: Paint - LightingColorFilter tint (cached bk/bl),body-verified-v1500
method,com.corrodinggames.rts.game,f,f(float),isTickComplete,f.java:1646 returns false,body-verified-v1007
field,com.corrodinggames.rts.game,f,g,movementType,Movement type enum (Land/Water/Air/Hover),verified-exists
field,com.corrodinggames.rts.game,f,h,float1,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
field,com.corrodinggames.rts.game,f,i,float2,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
field,com.corrodinggames.rts.game,f,j,am1,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
field,com.corrodinggames.rts.game,f,k,pathfinderResult,Pathfinder result handle,verified-exists
field,com.corrodinggames.rts.game,f,l,am2,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
field,com.corrodinggames.rts.game,f,m,hasFixedTarget,Has fixed target,verified-exists
field,com.corrodinggames.rts.game,f,n,targetX,Target X,verified-exists
field,com.corrodinggames.rts.game,f,o,targetY,Target Y,verified-exists
field,com.corrodinggames.rts.game,f,p,pathIndex,Current path node index,verified-exists
field,com.corrodinggames.rts.game,f,q,projectileConfig,"P3.3-deep-curated: class-context, was=f2",p3-deep-curated
field,com.corrodinggames.rts.game,f,r,lastPosition,Last frame position,verified-exists
field,com.corrodinggames.rts.game,f,s,stuckTimer,Stuck detection timer,verified-exists
field,com.corrodinggames.rts.game,f,t,float8,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
field,com.corrodinggames.rts.game,f,u,float9,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
field,com.corrodinggames.rts.game,f,v,float10,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
field,com.corrodinggames.rts.game,f,w,float11,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
field,com.corrodinggames.rts.game,f,x,float12,real-class-inferred: com.corrodinggames.rts.game.f,real-class-v1200
field,com.corrodinggames.rts.game,f,y,acceleration,Movement acceleration,verified-exists
field,com.corrodinggames.rts.game,f,z,turnSpeed,Turn speed,verified-exists
method,com.corrodinggames.rts.game,i,a(int, int,""" float)""",setScreenSize
method,com.corrodinggames.rts.game,i,b(int, int),setScreenSize,verified-exists
field,com.corrodinggames.rts.game,i,A,uiPaint,UI rendering Paint object,verified-exists
field,com.corrodinggames.rts.game,i,B,textPaint,Text rendering Paint,verified-exists
field,com.corrodinggames.rts.game,i,C,selectionBoxPaint,Selection box Paint,verified-exists
field,com.corrodinggames.rts.game,i,D,minimapPaint,Minimap overlay Paint,verified-exists
field,com.corrodinggames.rts.game,i,G,stepAccumulator,Network replay step frame accumulator,verified-exists
field,com.corrodinggames.rts.game,i,H,targetFps,Target FPS for frame timing,verified-exists
field,com.corrodinggames.rts.game,i,I,deltaTime,Frame delta time storage,verified-exists
field,com.corrodinggames.rts.game,i,J,deltaTimeBackup,Delta time backup (JIT bug detection),verified-exists
field,com.corrodinggames.rts.game,i,K,shaderBase,Base post-processing shader (post_base.frag),verified-exists
field,com.corrodinggames.rts.game,i,L,shaderDisplacement,Displacement shader (post_displacement.frag),verified-exists
field,com.corrodinggames.rts.game,i,N,savedGraphicsLayer,Stack for shader push/pop graphics state,verified-exists
field,com.corrodinggames.rts.game,i,O,waterTexture1,Water texture layer 1,verified-exists
field,com.corrodinggames.rts.game,i,P,waterTexture2,Water texture layer 2,verified-exists
field,com.corrodinggames.rts.game,i,Q,waterTexture3,Water texture layer 3,verified-exists
field,com.corrodinggames.rts.game,i,R,isPaused,Game paused flag,verified-exists
field,com.corrodinggames.rts.game,i,S,isGameOver,Game over flag,verified-exists
field,com.corrodinggames.rts.game,i,T,gameStartTime,Game start timestamp,verified-exists
field,com.corrodinggames.rts.game,i,U,screenshotTexture,Screenshot capture texture,verified-exists
field,com.corrodinggames.rts.game,i,V,screenTransitionState,"P3.3-deep-curated: class-context, was=e5",p3-deep-curated
field,com.corrodinggames.rts.game,i,W,visibleObjects,List of currently visible game objects,verified-exists
field,com.corrodinggames.rts.game,i,X,visibleObjectsDirty,Visible object list needs refresh flag,verified-exists
field,com.corrodinggames.rts.game,i,Z,arrayList2,real-class-inferred: com.corrodinggames.rts.game.i,real-class-v1200
method,com.corrodinggames.rts.game,i,a,isBusy,v19.98 T0: 方法体 bS.u || dH.b() 忙碌检查; 原onScreenStart无GameScreen字符串支撑撤销,verified
method,com.corrodinggames.rts.game,i,aG(),updateVisibleObjects,Refresh visible object list from spatial query [sig-backfill: returns void],verified-exists
field,com.corrodinggames.rts.game,i,aa,arrayList3,real-class-inferred: com.corrodinggames.rts.game.i,real-class-v1200
field,com.corrodinggames.rts.game,i,af,flyoverPrevUnit,Camera flyover: previous unit,verified-exists
field,com.corrodinggames.rts.game,i,ag,flyoverNextUnit,Camera flyover: next unit target,verified-exists
field,com.corrodinggames.rts.game,i,ah,flyoverLerp,Camera flyover: lerp progress 0-1,verified-exists
field,com.corrodinggames.rts.game,i,ai,flyoverTransitioning,Camera flyover: transitioning flag,verified-exists
field,com.corrodinggames.rts.game,i,b,is64BitSystem,main-deobf-anchored: Main.class 用法/字节码锚定 (2026-08-16): 原 boolean1 占位名有误; Main 中 = Sys.is64Bit(),main-deobf-anchored
method,com.corrodinggames.rts.game,i,c(float),drawGameWorld,[v10.3-resolved: semantic match (1 params | returns void)] Cull (4 overloads),verified-exists
method,com.corrodinggames.rts.game,i,d,onScreenPause,GameScreen: called when screen loses focus,body-verified-v1300
method,com.corrodinggames.rts.game,i,d(float),drawUiOverlay,[v10.3-resolved: semantic match (1 params | returns void)] Draw HUD (3 overloads),verified-exists
method,com.corrodinggames.rts.game,i,e,onScreenResume,GameScreen: called when screen regains focus,body-verified-v1300
method,com.corrodinggames.rts.game,i,e(),startGame,Initialize and start a new game/match [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.game,i,f,onScreenStop,GameScreen: called when screen is destroyed,body-verified-v1300
method,com.corrodinggames.rts.game,i,f(),endGame,Handle game end: cleanup [sig-backfill: returns void], save replay
method,com.corrodinggames.rts.game,i,g,getScreenId,GameScreen: returns screen identifier string,body-verified-v1300
method,com.corrodinggames.rts.game,i,g(),onResize,Handle screen resize event [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.game,i,h,isTransitioning,GameScreen: boolean - screen transition in progress,body-verified-v1300
method,com.corrodinggames.rts.game,i,h(),captureScreenshot,Capture current frame to texture [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.game,i,i,getTransitionProgress,GameScreen: float - transition alpha 0.0-1.0,body-verified-v1300
method,com.corrodinggames.rts.game,i,i(),togglePause,Toggle game pause state [sig-backfill: returns boolean],verified-exists
method,com.corrodinggames.rts.game,i,j,handleBackPress,GameScreen: boolean - handle Android back button,body-verified-v1300
method,com.corrodinggames.rts.game,i,j(),getGameState,Return current game/match state [sig-backfill: returns boolean],verified-exists
method,com.corrodinggames.rts.game,i,k,handleKeyEvent,GameScreen: boolean - handle keyboard event,body-verified-v1300
method,com.corrodinggames.rts.game,i,k(),onBackPressed,Handle Android back button [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.game,i,l,handleTouchEvent,GameScreen: boolean - handle touch/mouse event,body-verified-v1300
method,com.corrodinggames.rts.game,i,l(),showPauseMenu,Display in-game pause menu [sig-backfill: returns java.lang.String],verified-exists
method,com.corrodinggames.rts.game,i,m,getBackgroundColor,GameScreen: returns background color,body-verified-v1300
method,com.corrodinggames.rts.game,i,m(),getActiveModList,Return list of active mods for this match [sig-backfill: returns java.lang.String],verified-exists
method,com.corrodinggames.rts.game,i,n,showDialog,GameScreen: void - display dialog/popup,body-verified-v1300
method,com.corrodinggames.rts.game,i,n(),checkWinCondition,Check and handle win/loss conditions [sig-backfill: returns boolean],verified-exists
method,com.corrodinggames.rts.game,i,o,dismissDialog,GameScreen: void - close current dialog,body-verified-v1300
method,com.corrodinggames.rts.game,i,o(),onMatchComplete,Match completion callback [sig-backfill: returns java.lang.String],verified-exists
method,com.corrodinggames.rts.game,i,p,getDialogResult,GameScreen: returns dialog user selection,body-verified-v1300
method,com.corrodinggames.rts.game,i,p(),restartMatch,Restart current match [sig-backfill: returns boolean],verified-exists
method,com.corrodinggames.rts.game,i,q,isDialogShowing,GameScreen: boolean - dialog currently visible,body-verified-v1300
method,com.corrodinggames.rts.game,i,q(),returnToMenu,Exit to main menu [sig-backfill: returns boolean],verified-exists
method,com.corrodinggames.rts.game,i,r,getParentScreen,GameScreen: returns parent/calling screen,body-verified-v1300
method,com.corrodinggames.rts.game,i,r(),getReplayData,Get replay recording data [sig-backfill: returns java.lang.String],verified-exists
method,com.corrodinggames.rts.game,i,s,setResult,GameScreen: void - set return value for parent,body-verified-v1300
method,com.corrodinggames.rts.game,i,s(),setGameSpeed,Set game speed multiplier [sig-backfill: returns void],verified-exists
method,com.corrodinggames.rts.game,i,t(),getVersionDisplayString,'v' + u(),body-verified-v1007
field,com.corrodinggames.rts.game,i,u,string4,real-class-inferred: com.corrodinggames.rts.game.i,real-class-v1200
method,com.corrodinggames.rts.game,i,u(),getVersionNumber,'1.15',body-verified-v1007
method,com.corrodinggames.rts.game,i,v(),getVersionString,i: method v() -> getVersionString,body-verified-v1007
method,com.corrodinggames.rts.game,i,w,getstrictfp void,real-class-inferred: com.corrodinggames.rts.game.i,real-class-v1200
method,com.corrodinggames.rts.game,i,x,getstrictfp void,real-class-inferred: com.corrodinggames.rts.game.i,real-class-v1200
method,com.corrodinggames.rts.game,i,y,getam,real-class-inferred: com.corrodinggames.rts.game.i,real-class-v1200
method,com.corrodinggames.rts.game,i,z,getstrictfp int,real-class-inferred: com.corrodinggames.rts.game.i,real-class-v1200
method,com.corrodinggames.rts.game,n,a(boolean, boolean),getUnitCount,n.java:662 T.c + f + e
method,com.corrodinggames.rts.game,n,b(com.corrodinggames.rts.game.units.custom.g, boolean,""" boolean)""",getEnemyUnitCountOfType
method,com.corrodinggames.rts.game,n,c(com.corrodinggames.rts.game.units.custom.g, boolean,""" boolean)""",getAllyUnitCountOfType
field,com.corrodinggames.rts.game,n,A,startingUnitChoice,Starting unit choice,verified-exists
method,com.corrodinggames.rts.game,n,A(),getCreditsInteger,Returns credits as rounded int [sig-backfill: returns int],verified-exists
field,com.corrodinggames.rts.game,n,B,teamColorIndex,Team color index (Integer),verified-exists
method,com.corrodinggames.rts.game,n,B(),isIdle,Check if player idle (no command in 15s),verified-exists
field,com.corrodinggames.rts.game,n,C,playerColor,Player color,verified-exists
method,com.corrodinggames.rts.game,n,C(),getPlayerColorInt,Returns player color as ARGB int [sig-backfill: returns int],verified-exists
