type,obfuscated_package,obfuscated_class,obfuscated_member,meaningful_name,notes,verified
field,com.corrodinggames.rts.appFramework,TouchState,i,currentY,Current touch Y (private float),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,j,dragDistance,Drag distance from start (private float),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,k,isDown,Finger currently down flag (private boolean),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,l,wasDown,Finger was down last frame (private boolean),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,m,justPressed,Just pressed this frame flag (private boolean),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,n,clickCount,Consecutive tap click count (private int),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,o,isDragging,Currently dragging flag (private boolean),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,p,isLongPress,Long press detected flag (private boolean),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,q,isDoubleClick,Double click detected flag (private boolean),verified-exists
field,com.corrodinggames.rts.appFramework,TouchState,r,gestureType,Detected gesture type enum (private int),verified-exists
field,com.corrodinggames.rts.appFramework,c$2,a,activity,Phase3-inferred: captured Activity,verified-exists
field,com.corrodinggames.rts.appFramework,c$2,b,globalState,"""Phase3-inferred: captured l (GlobalState); sets storageType=2 + hasSelectedAStorageType""",verified-exists
field,com.corrodinggames.rts.appFramework,c$2,c,postSetupRunnable,Phase3-inferred: captured Runnable run after storage setup,verified-exists
method,com.corrodinggames.rts.appFramework,c$2,onClick,onClick,already meaningful (DialogInterface.OnClickListener),verified-exists
method,com.corrodinggames.rts.appFramework,f,a,setValue,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,f,b,getl,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,f,c,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,f,d,geta,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,f,e,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,f,f,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,f,g,getObject,real-class-inferred: com.corrodinggames.rts.appFramework.f,real-class-v1200
method,com.corrodinggames.rts.appFramework,g,a,reset,real-class-inferred: com.corrodinggames.rts.appFramework.g,real-class-v1200
field,com.corrodinggames.rts.appFramework,g,c,f,real-class-inferred: com.corrodinggames.rts.appFramework.g,real-class-v1200
field,com.corrodinggames.rts.appFramework,g,d,handler,real-class-inferred: com.corrodinggames.rts.appFramework.g,real-class-v1200
field,com.corrodinggames.rts.appFramework,g,e,progressDialog,real-class-inferred: com.corrodinggames.rts.appFramework.g,real-class-v1200
field,com.corrodinggames.rts.appFramework,g,f,boolean,real-class-inferred: com.corrodinggames.rts.appFramework.g,real-class-v1200
field,com.corrodinggames.rts.appFramework,g$4,a,mapNameField,Phase3-inferred: captured EditText (map name input),verified-exists
field,com.corrodinggames.rts.appFramework,g$4,b,globalState,"""Phase3-inferred: captured l (GlobalState); uses bL=MapEngine.saveMap(dl""",verified-exists
field,com.corrodinggames.rts.appFramework,g$4,c,outerActivity,Phase3-inferred: synthetic outer ref to appFramework.g,verified-exists
method,com.corrodinggames.rts.appFramework,g$4,onClick,onClick,"""already meaningful - validates map name chars"" | shows 'Bad Map Name' dialog",verified-exists
field,com.corrodinggames.rts.appFramework,g$6,a,saveNameField,Phase3-inferred: captured EditText (save name input),verified-exists
field,com.corrodinggames.rts.appFramework,g$6,b,outerActivity,Phase3-inferred: synthetic outer ref to appFramework.g,verified-exists
method,com.corrodinggames.rts.appFramework,g$6,onClick,onClick,"""already meaningful - validates save name chars"" | shows 'Bad Save Name' dialog",verified-exists
field,com.corrodinggames.rts.appFramework,h,a,string,real-class-inferred: com.corrodinggames.rts.appFramework.h,real-class-v1200
field,com.corrodinggames.rts.appFramework,h,b,g,real-class-inferred: com.corrodinggames.rts.appFramework.h,real-class-v1200
method,com.corrodinggames.rts.appFramework,i,a,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
method,com.corrodinggames.rts.appFramework,i,b,reset,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
field,com.corrodinggames.rts.appFramework,i,c,boolean,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
method,com.corrodinggames.rts.appFramework,i,d,getString,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
method,com.corrodinggames.rts.appFramework,i,e,getString,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
method,com.corrodinggames.rts.appFramework,i,f,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
method,com.corrodinggames.rts.appFramework,i,g,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.i,real-class-v1200
method,com.corrodinggames.rts.appFramework,j,b,reset,real-class-inferred: com.corrodinggames.rts.appFramework.j,real-class-v1200
field,com.corrodinggames.rts.appFramework,k,a,pattern,real-class-inferred: com.corrodinggames.rts.appFramework.k,real-class-v1200
method,com.corrodinggames.rts.appFramework,l,a,getint,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,h,method6,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,i,method7,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,j,method8,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,k,method9,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,l,int1,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,m,int2,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,l,n,float1,real-class-inferred: com.corrodinggames.rts.appFramework.l,real-class-v1200
field,com.corrodinggames.rts.appFramework,m,a,int1,real-class-inferred: com.corrodinggames.rts.appFramework.m,real-class-v1200
field,com.corrodinggames.rts.appFramework,m,b,float1,real-class-inferred: com.corrodinggames.rts.appFramework.m,real-class-v1200
field,com.corrodinggames.rts.appFramework,m,c,float2,real-class-inferred: com.corrodinggames.rts.appFramework.m,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,a,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,c,n,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,d,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,e,handler1,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,f,boolean2,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,g,boolean3,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,h,textView,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,i,ae,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,j,alertDialog,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,n,k,handler2,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,l,isEnabled,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,m,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,n,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,o,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,p,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,q,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
method,com.corrodinggames.rts.appFramework,n,r,reset,real-class-inferred: com.corrodinggames.rts.appFramework.n,real-class-v1200
field,com.corrodinggames.rts.appFramework,o,a,string,real-class-inferred: com.corrodinggames.rts.appFramework.o,real-class-v1200
field,com.corrodinggames.rts.appFramework,o,b,int1,real-class-inferred: com.corrodinggames.rts.appFramework.o,real-class-v1200
field,com.corrodinggames.rts.appFramework,o,c,int2,real-class-inferred: com.corrodinggames.rts.appFramework.o,real-class-v1200
field,com.corrodinggames.rts.appFramework,o,d,testConfigField1,"P3.3-deep-curated: class-context, was=n1",p3-deep-curated
field,com.corrodinggames.rts.appFramework,o,e,testConfigField2,"P3.3-deep-curated: class-context, was=n2",p3-deep-curated
field,com.corrodinggames.rts.appFramework,o,f,int3,real-class-inferred: com.corrodinggames.rts.appFramework.o,real-class-v1200
field,com.corrodinggames.rts.appFramework,p,c,p,real-class-inferred: com.corrodinggames.rts.appFramework.p,real-class-v1200
field,com.corrodinggames.rts.appFramework,p,d,handler,real-class-inferred: com.corrodinggames.rts.appFramework.p,real-class-v1200
field,com.corrodinggames.rts.appFramework,p,e,runnable,real-class-inferred: com.corrodinggames.rts.appFramework.p,real-class-v1200
method,com.corrodinggames.rts.appFramework,p$1,a(g,g),compareByRank,verified-exists
method,com.corrodinggames.rts.appFramework,p$1,compare(Object,Object),compare | already meaningful - synthetic bridge,verified-exists
method,com.corrodinggames.rts.appFramework,p$1,a(g),rankServer,"""Phase3-inferred: rank 0..99: pinged 0""", chat 1
field,com.corrodinggames.rts.appFramework,q,c,string,real-class-inferred: com.corrodinggames.rts.appFramework.q,real-class-v1200
field,com.corrodinggames.rts.appFramework,s,c,boolean1,real-class-inferred: com.corrodinggames.rts.appFramework.s,real-class-v1200
field,com.corrodinggames.rts.appFramework,s,d,boolean2,real-class-inferred: com.corrodinggames.rts.appFramework.s,real-class-v1200
field,com.corrodinggames.rts.appFramework,s,e,int,real-class-inferred: com.corrodinggames.rts.appFramework.s,real-class-v1200
field,com.corrodinggames.rts.appFramework,s,f,d,real-class-inferred: com.corrodinggames.rts.appFramework.s,real-class-v1200
field,com.corrodinggames.rts.gameFramework.i,VersionChecker,a,currentVersion,Current version string (static String),verified-exists
field,com.corrodinggames.rts.gameFramework.i,VersionChecker,b,latestVersion,Latest version string (static String),verified-exists
field,com.corrodinggames.rts.gameFramework.i,VersionChecker,c,checkTask,Background check task (b),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,a,modId,Mod numeric ID (int),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,b,modVersion,Mod format version (static int=1),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,c,modName,Mod display name (String),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,d,modAuthor,Mod author name (String),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,e,modDescription,Mod description text (String),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,f,isEnabled,Mod enabled flag (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,g,isLoaded,Mod loaded into memory (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,h,hasErrors,Mod has loading errors (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,i,isBuiltinMod,Is built-in/default mod (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,j,isActiveMod,Is currently active mod (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,k,modFileSize,Mod file size bytes (long),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,m,requiresRestart,Requires game restart (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,n,modDirectory,Mod directory path (String),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,o,modUrl,Mod download URL (String),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,p,modImagePath,Mod preview image path (String),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,q,modVersionString,Mod version string (String),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,r,isDownloaded,Mod downloaded flag (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,s,workshopId,Steam Workshop ID (String),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,t,modTags,Mod tag string (String),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,u,modCategory,Mod category string (String),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,v,modDependencies,Mod dependencies string (String),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,w,priority,Load priority (int),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,x,loadOrder,Load order index (int),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,y,isCompatible,Is compatible check (boolean),verified-exists
field,com.corrodinggames.rts.gameFramework.i,b,z,requiresUpdate,Requires update flag (boolean),verified-exists
method,com.corrodinggames.rts.a.a,"a(int, String)",startDebugServer,main-deobf-anchored: Main.class 用法/字节码锚定 (2026-08-16): -debug 分支,main-deobf-anchored: Main.class 用法/字节码锚定 (2026-08-16),main-deobf-anchored
method,com.corrodinggames.rts.a.a,a(String),addDebugScript,main-deobf-anchored: Main.class 用法/字节码锚定 (2026-08-16): -debugscript 分支,main-deobf-anchored: Main.class 用法/字节码锚定 (2026-08-16),main-deobf-anchored
method,com.corrodinggames.rts.a.a,b(),runDebugScripts,main-deobf-anchored: Main.class 用法/字节码锚定 (2026-08-16),main-deobf-anchored: Main.class 用法/字节码锚定 (2026-08-16),main-deobf-anchored
field,com.corrodinggames.rts.gameFramework.i,a,a,errorAccumulator,static; SettingsEngine.java 中 i.a.a 累积外部存储错误文本('Failed to read: ... - Folder might have moved...'),verified
field,com.corrodinggames.rts.gameFramework.i,a,b,lastErrorMessage,static; SettingsEngine.java 中 i.a.b=最新一条错误文本(03 的 currentVersion/latestVersion 与证据冲突),verified
field,com.corrodinggames.rts.gameFramework.i,a,c,unusedAuxObject,i.b 类型; 本类及全库未发现字段访问(03 命名 checkTask 无依据),verified-exists
field,com.corrodinggames.rts.gameFramework.i,a,d,lock,addModEntry/removeModEntry 中 synchronized(this.d),verified
field,com.corrodinggames.rts.gameFramework.i,a,e,modList,全部 mod 条目(i.b)列表; 各方法遍历对象(任务参考确认),verified
field,com.corrodinggames.rts.gameFramework.i,a,f,extraMaps,额外地图条目(i.c)列表; g(String) 遍历匹配 'mod/' 前缀(任务参考确认),verified
method,com.corrodinggames.rts.gameFramework.i,a,"a(String,int)",parseVersionPart,'Unexpected version format (Missing/Bad ...)' 点分版本号某段解析,verified
method,com.corrodinggames.rts.gameFramework.i,a,a(String),checkGameVersion,"调 a(version, l.B().u()) 校验当前游戏版本是否满足要求",verified
method,com.corrodinggames.rts.gameFramework.i,a,b(String),sanitizeVersionString,剥离 v/a/b/c/d/e/f/g/h1-h4 后缀的版本字符串清洗,verified
method,com.corrodinggames.rts.gameFramework.i,a,"a(String,String)",checkMinVersion,'Requires version: X or higher. (You have: Y)' 'Requires newer build:' 'Min version cannot be less than v1.10' 版本比较,verified
method,com.corrodinggames.rts.gameFramework.i,a,a(),init,k() discoverMods + f() loadSelection(任务参考确认),verified
method,com.corrodinggames.rts.gameFramework.i,a,a(boolean),countEnabledMods,结构计数: 跳过 f(禁用)/D(错误)/bl 时 R!=null; 无字符串证据,verified-exists
method,com.corrodinggames.rts.gameFramework.i,a,b(),countActiveMods,结构计数: !f && R!=null (R=运行时加载状态); 无字符串证据,verified-exists
method,com.corrodinggames.rts.gameFramework.i,a,c(),countNonBuiltinMods,"结构计数: !z (z=isBuiltinMod, 'Storage: ' 路径证据); 无字符串证据",verified-exists
method,com.corrodinggames.rts.gameFramework.i,a,d(),storeCurrentSelection,b2.g=b2.f; b2.h=false 保存应用前选择快照; 无字符串证据,verified-exists
method,com.corrodinggames.rts.gameFramework.i,a,e(),saveSelection,"bQ.modSettings 写 'name|hash|enabled/disabled' 串, modSettingsVersion=1(任务参考确认)",verified
method,com.corrodinggames.rts.gameFramework.i,a,f(),loadSelection,'Loading mod selection' + 'loadSelection: wrong count/Unknown option/Did not find mod in settings'(任务参考确认),verified
method,com.corrodinggames.rts.gameFramework.i,a,c(String),findByHash,按 b2.e (hash) 查找; 'MOD|'+hash 链接证据(任务参考确认),verified
method,com.corrodinggames.rts.gameFramework.i,a,d(String),countModsByName,按 b2.c() 显示名计数; 无字符串证据,verified-exists
method,com.corrodinggames.rts.gameFramework.i,a,a(int),findByModId,按 b2.L 查找 (L=modId 递增); 顺序对齐 ModInfo,verified
method,com.corrodinggames.rts.gameFramework.i,a,g(),disableAllMods,全部 b2.f=true(任务参考确认),verified
method,com.corrodinggames.rts.gameFramework.i,a,h(),countEnabledOrFailedMods,结构计数: !f||D (D=hasErrors 顺序对齐); 无字符串证据,verified-exists
method,com.corrodinggames.rts.gameFramework.i,a,e(String),findByAuthor,按 b2.d 字段查找 (modAuthor 顺序对齐); 无字符串证据,verified-exists
method,com.corrodinggames.rts.gameFramework.i,a,f(String),findByDisplayName,按 b2.a() 方法结果查找; 无字符串证据,verified-exists
method,com.corrodinggames.rts.gameFramework.i,a,"a(String,String,String,String,boolean,boolean,boolean,int)",addModEntry,创建/更新 i.b: 名称/作者/来源路径/hash/禁用/下载/内置/优先级; 'Storage: '+来源; 排序插入(任务参考确认),verified
method,com.corrodinggames.rts.gameFramework.i,a,a(b),removeModEntry,同步从 e 移除; k() 'Removing mod no longer found on system' 调用点,verified
method,com.corrodinggames.rts.gameFramework.i,a,"a(String,boolean,boolean)",scanModsFromDirectory,'loading mod custom units at:' + 'getAllModList: Failed to load:' 扫描目录 ini 文件逐个 addModEntry,verified
method,com.corrodinggames.rts.gameFramework.i,a,i(),getEnabledModItems,合并启用 mod (b2.m()) 的 q() 内容列表; 无字符串证据,verified-exists
method,com.corrodinggames.rts.gameFramework.i,a,j(),getEnabledMods,返回启用 mod (b2.m()) 列表(任务参考 i()/j()=getMods),verified
method,com.corrodinggames.rts.gameFramework.i,a,k(),discoverMods,'getAllModList:' 'Modded Custom ... directory not found' 'Number of mods:' 'Disabling all new mods for first/new load' 'Too many new mods found'(任务参考确认),verified
method,com.corrodinggames.rts.gameFramework.i,a,l(),loadAllMods,"l2.br 标志 + l2.e() 重载 + applyMods(false,false) + l2.x()(任务参考确认)",verified
method,com.corrodinggames.rts.gameFramework.i,a,"a(boolean,boolean)",applyMods,清空运行时状态(R/S/U/V/D/E/F/G/H/I/J/w) + k() 发现 + ag.h()/ag.b() 重建(任务参考确认),verified
method,com.corrodinggames.rts.gameFramework.i,a,m(),notifyCallbacks,'No active callbacks' l2.dH.d()(任务参考确认),verified
method,com.corrodinggames.rts.gameFramework.i,a,"a(String[],String)",getMapListForPath,'addExtraMapsForPath:' + 'NEW_PATH|maps2/' + 'MOD|'+hash 前缀生成地图列表,verified
method,com.corrodinggames.rts.gameFramework.i,a,g(String),getExtraMapsForPath,'Adding extra map:' 按路径匹配 extraMaps,verified
method,com.corrodinggames.rts.gameFramework.i,a,n(),clearExtraMaps,this.f.clear() 结构证据,verified
method,com.corrodinggames.rts.gameFramework.i,a,"a(String,b)",addExtraMapEntry,'Skipping: as mod sourceFolder is null' + 'Mod path: ... not in map path:' 创建 i.c 条目,verified
method,com.corrodinggames.rts.gameFramework.i,a,h(String),getLinkedModForFile,'getLinkedModForFile: Failed to find mod with hash:' 按 MOD| 前缀找关联 mod,verified
field,com.corrodinggames.librocket.scripts,ScriptEngine,scriptEngine,instance,"v19.105: 静态单例 (createScriptEngine设置, getInstance返回)",verified
field,com.corrodinggames.librocket.scripts,ScriptEngine,inDebugScript,inDebugScript,"v19.105: 静态标志, a$2.run() 设置 true/false 包裹 function 命令",verified
field,com.corrodinggames.librocket.scripts,ScriptEngine,queuedScripts,queuedScripts,"v19.105: 待执行脚本队列 (synchronized add/remove, update逐帧消费)",verified
field,com.corrodinggames.librocket.scripts,ScriptEngine,runningScripts,runningScripts,v19.105: 本帧运行中脚本 (update 中迭代后 clear),verified
field,com.corrodinggames.librocket.scripts,ScriptEngine,globals,globals,v19.105: 全局变量表 (setGlobalVariable: root/mp/mods/debug 四上下文),verified
field,com.corrodinggames.librocket.scripts,ScriptEngine,scriptError,scriptError,v19.105: 延迟异常 (throwDelayedException 首个错误保存),verified
field,com.corrodinggames.librocket.scripts,ScriptEngine,root,rootContext,v19.105: Root 脚本上下文实例,verified
field,com.corrodinggames.librocket.scripts,ScriptEngine,b,libRocketBridge,v19.105: slickLibRocket (librocket b 桥接),verified
method,com.corrodinggames.librocket.scripts,ScriptEngine,isStrict(),isStrict,v19.105: return a.a.a() DebugServer是否启用 (严格模式抛异常),verified
method,com.corrodinggames.librocket.scripts,ScriptEngine,checkThreadAccess(),checkThreadAccess,v19.105: ThreadLocal 主脚本线程断言 (违规打日志),verified
method,com.corrodinggames.librocket.scripts,ScriptEngine,getInstance(),getInstance,v19.105: 静态单例访问器,verified
method,com.corrodinggames.librocket.scripts,ScriptEngine,createScriptEngine(com.corrodinggames.librocket.b),createScriptEngine,v19.105: 静态工厂 (已存在则抛异常; 构造root+四上下文注册),verified
method,com.corrodinggames.librocket.scripts,ScriptEngine,setupScriptContext(com.corrodinggames.librocket.scripts.ScriptContext),setupScriptContext,v19.105: 反射注册上下文全部公开方法到 methods HashMap (跳过wait/getClass),verified
method,com.corrodinggames.librocket.scripts,ScriptEngine,update(float),update,v19.105: 每帧: 队列消费(framesDelay递减)+runningScripts执行+root.onFrameUpdate,verified
method,com.corrodinggames.librocket.scripts,ScriptEngine,"addScriptToQueue(java.lang.String, boolean)",addScriptToQueue,v19.105: 脚本入队 (tryToCatchCrash=bl),verified
method,com.corrodinggames.librocket.scripts,ScriptEngine,addScriptToQueueIfNotAlreadyQueued(java.lang.String),addScriptToQueueIfNotAlreadyQueued,v19.105: 去重入队 (相同脚本已在队列则返回null),verified
method,com.corrodinggames.librocket.scripts,ScriptEngine,addRunnableToQueue(java.lang.Runnable),addRunnableToQueue,v19.105: Runnable 入队 (RunnableAction 包装),verified
